"AGS","Name","Wahlberechtigte","Wähler","Gültige","CDU","SPD","FDP","DIE.LINKE","GRÜNE","CSU","PIRATEN","NPD","Tierschutzpartei","REP","ÖDP","FAMILIE","Bündnis.21.RRP","RENTNER","BP","PBC","BüSo","DIE.VIOLETTEN","MLPD","Volksabstimmung","PSG","AfD","BIG","pro.Deutschland","DIE.RECHTE","DIE.FRAUEN","FREIE.WÄHLER","Partei.der.Nichtwähler","PARTEI.DER.VERNUNFT","Die.PARTEI","CDU_rel","SPD_rel","FDP_rel","DIE.LINKE_rel","GRÜNE_rel","CSU_rel","PIRATEN_rel","NPD_rel","Tierschutzpartei_rel","REP_rel","ÖDP_rel","FAMILIE_rel","Bündnis.21.RRP_rel","RENTNER_rel","BP_rel","PBC_rel","BüSo_rel","DIE.VIOLETTEN_rel","MLPD_rel","Volksabstimmung_rel","PSG_rel","AfD_rel","BIG_rel","pro.Deutschland_rel","DIE.RECHTE_rel","DIE.FRAUEN_rel","FREIE.WÄHLER_rel","Partei.der.Nichtwähler_rel","PARTEI.DER.VERNUNFT_rel","Die.PARTEI_rel","Wahlbeteiligung","ost_west"
"07140011","Benzweiler",169,96,96,49,16,10,8,5,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,51.042,16.667,10.417,8.333,5.208,0,2.083,1.042,0,2.083,0,0,0,0,0,0,0,0,0,0,0,1.042,0,0,0,0,1.042,0,1.042,0,56.8,"West"
"07140012","Bergenhausen",103,62,61,21,19,5,9,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,34.426,31.148,8.197,14.754,3.279,0,3.279,1.639,0,0,0,0,0,0,0,0,0,0,0,0,0,1.639,0,1.639,0,0,0,0,0,0,60.2,"West"
"07140014","Bickenbach",282,171,169,81,35,10,14,12,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,47.929,20.71,5.917,8.284,7.101,0,3.55,1.183,0,0,0,0,0,0,0,0,0,0,0.592,0,0,4.142,0,0.592,0,0,0,0,0,0,60.6,"West"
"07140015","Biebern",254,170,169,69,50,9,5,15,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,40.828,29.586,5.325,2.959,8.876,0,3.55,2.367,0,0,0,0,0,0,0,0,0,0,0,0,0,5.917,0,0,0,0,0,0,0.592,0,66.9,"West"
"07140016","Birkheim",115,81,80,40,14,3,8,2,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,50,17.5,3.75,10,2.5,0,1.25,0,0,5,2.5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.5,0,0,0,70.4,"West"
"07140018","Braunshorn",498,341,336,200,63,18,3,9,0,10,3,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,5,0,0,0,59.524,18.75,5.357,0.893,2.679,0,2.976,0.893,0,0,0.595,0,0,0,0,0,0,0,0,0,0,6.548,0,0.298,0,0,1.488,0,0,0,68.5,"West"
"07140020","Bubach",232,164,161,59,60,12,7,16,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,36.646,37.267,7.453,4.348,9.938,0,1.242,0.621,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484,0,0,0,0,0,0,0,0,70.7,"West"
"07140021","Buch",755,506,492,243,133,23,22,25,0,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,4,0,2,0,49.39,27.033,4.675,4.472,5.081,0,3.252,0.203,0,0.203,0,0,0,0,0,0,0,0,0,0,0,3.862,0,0.61,0,0,0.813,0,0.407,0,67,"West"
"07140023","Budenbach",153,116,113,47,22,10,10,11,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,41.593,19.469,8.85,8.85,9.735,0,0.885,3.54,0,0.885,0.885,0,0,0,0,0,0,0,0,0,0,4.425,0,0,0,0,0.885,0,0,0,75.8,"West"
"07140024","Büchenbeuren",1259,607,593,240,168,58,29,34,0,13,9,0,1,1,0,0,0,0,0,0,0,1,0,0,25,0,4,0,0,10,0,0,0,40.472,28.331,9.781,4.89,5.734,0,2.192,1.518,0,0.169,0.169,0,0,0,0,0,0,0,0.169,0,0,4.216,0,0.675,0,0,1.686,0,0,0,48.2,"West"
"07140025","Damscheid",509,312,305,183,53,16,7,12,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,5,0,1,0,60,17.377,5.246,2.295,3.934,0,0.984,0.656,0,0,0.984,0,0,0,0,0,0,0,0,0,0,6.557,0,0,0,0,1.639,0,0.328,0,61.3,"West"
"07140027","Dichtelbach",507,331,323,109,99,25,14,21,0,14,1,0,2,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,11,0,0,0,33.746,30.65,7.74,4.334,6.502,0,4.334,0.31,0,0.619,0.31,0,0,0,0,0,0,0,0,0,0,8.05,0,0,0,0,3.406,0,0,0,65.3,"West"
"07140028","Dickenschied",584,350,343,189,87,24,5,19,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,55.102,25.364,6.997,1.458,5.539,0,1.166,1.166,0,0,0,0,0,0,0,0,0,0,0,0,0,2.332,0,0,0,0,0.875,0,0,0,59.9,"West"
"07140029","Dill",156,115,113,26,49,20,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,23.009,43.363,17.699,3.54,7.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,0,0,0,0.885,0,0,0,73.7,"West"
"07140030","Dillendorf",472,248,238,82,69,15,24,14,0,6,3,0,2,1,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,8,0,0,0,34.454,28.992,6.303,10.084,5.882,0,2.521,1.261,0,0.84,0.42,0,0,0,0,0,0,0,0,0,0,5.462,0,0.42,0,0,3.361,0,0,0,52.5,"West"
"07140031","Dörth",432,260,256,158,35,18,16,17,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,1,0,61.719,13.672,7.031,6.25,6.641,0,0.781,0.781,0,0,0,0,0,0,0,0,0,0,0,0,0,1.953,0,0,0,0,0.781,0,0.391,0,60.2,"West"
"07140035","Ellern",668,424,418,129,165,24,20,29,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,12,0,1,0,30.861,39.474,5.742,4.785,6.938,0,2.871,0.239,0,0.239,0,0,0,0,0,0,0,0,0,0,0,5.502,0,0.239,0,0,2.871,0,0.239,0,63.5,"West"
"07140036","Emmelshausen",3810,1900,1876,970,407,86,92,119,0,41,14,0,3,10,0,0,0,0,0,0,0,0,0,0,110,0,3,0,0,17,0,4,0,51.706,21.695,4.584,4.904,6.343,0,2.186,0.746,0,0.16,0.533,0,0,0,0,0,0,0,0,0,0,5.864,0,0.16,0,0,0.906,0,0.213,0,49.9,"West"
"07140037","Erbach",229,159,150,97,21,4,1,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,2,0,64.667,14,2.667,0.667,3.333,0,0.667,1.333,0,0,0,0,0,0,0,0,0,0,0,0,0,10.667,0,0.667,0,0,0,0,1.333,0,69.4,"West"
"07140039","Fronhofen",187,129,125,63,30,8,6,7,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,50.4,24,6.4,4.8,5.6,0,4.8,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0.8,0,69,"West"
"07140040","Gehlweiler",193,126,125,47,46,4,6,7,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,1,0,37.6,36.8,3.2,4.8,5.6,0,2.4,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1.6,0,0.8,0,65.3,"West"
"07140041","Gemünden",973,536,524,227,133,39,28,32,0,15,8,0,2,1,0,0,0,0,0,0,0,0,0,0,27,0,2,0,0,8,0,2,0,43.321,25.382,7.443,5.344,6.107,0,2.863,1.527,0,0.382,0.191,0,0,0,0,0,0,0,0,0,0,5.153,0,0.382,0,0,1.527,0,0.382,0,55.1,"West"
"07140042","Gödenroth",384,270,264,74,108,19,19,23,0,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,28.03,40.909,7.197,7.197,8.712,0,2.652,0,0,0.379,0.758,0,0,0,0,0,0,0,0,0,0,3.409,0,0,0,0,0.758,0,0,0,70.3,"West"
"07140043","Gondershausen",1031,614,601,317,132,19,33,34,0,6,7,0,1,1,0,0,0,0,0,0,0,0,0,0,41,0,2,0,0,6,0,2,0,52.745,21.963,3.161,5.491,5.657,0,0.998,1.165,0,0.166,0.166,0,0,0,0,0,0,0,0,0,0,6.822,0,0.333,0,0,0.998,0,0.333,0,59.6,"West"
"07140044","Hahn",147,95,90,36,27,9,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,40,30,10,6.667,4.444,0,0,2.222,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,3.333,0,0,0,64.6,"West"
"07140045","Halsenbach",959,533,530,302,106,22,22,37,0,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,5,0,1,0,56.981,20,4.151,4.151,6.981,0,1.509,0.377,0,0,0.189,0,0,0,0,0,0,0,0,0,0,4.34,0,0.189,0,0,0.943,0,0.189,0,55.6,"West"
"07140046","Hasselbach",156,99,91,24,44,8,4,4,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,26.374,48.352,8.791,4.396,4.396,0,3.297,1.099,0,0,1.099,0,0,0,0,0,0,0,0,0,0,1.099,0,0,0,0,1.099,0,0,0,63.5,"West"
"07140047","Hausbay",156,119,118,58,25,7,5,6,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,1,0,49.153,21.186,5.932,4.237,5.085,0,3.39,2.542,0,0,0,0,0,0,0,0,0,0,0,0,0,5.932,0,0,0,0,1.695,0,0.847,0,76.3,"West"
"07140048","Hecken",101,69,68,34,15,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50,22.059,7.353,4.412,13.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.941,0,0,0,0,0,0,0,0,68.3,"West"
"07140049","Heinzenbach",340,219,213,90,65,11,3,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,4,0,1,0,42.254,30.516,5.164,1.408,7.512,0,3.756,0.939,0,0,0,0,0,0,0,0,0,0,0,0,0,5.634,0,0.469,0,0,1.878,0,0.469,0,64.4,"West"
"07140050","Henau",119,68,68,24,27,2,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,35.294,39.706,2.941,2.941,4.412,0,5.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.412,0,1.471,0,0,2.941,0,0,0,57.1,"West"
"07140053","Hirschfeld",249,173,170,78,55,11,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,45.882,32.353,6.471,2.353,8.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.353,0,0,0,0,1.765,0,0.588,0,69.5,"West"
"07140055","Hollnich",247,160,157,59,53,8,11,11,0,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,37.58,33.758,5.096,7.006,7.006,0,3.822,1.274,0,0,1.274,0,0,0,0,0,0,0,0,0,0,3.185,0,0,0,0,0,0,0,0,64.8,"West"
"07140056","Holzbach",436,274,269,72,121,24,13,12,0,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,26.766,44.981,8.922,4.833,4.461,0,2.23,2.602,0,0.372,0,0,0,0,0,0,0,0,0,0,0,4.089,0,0,0,0,0.743,0,0,0,62.8,"West"
"07140058","Horn",289,199,195,57,91,14,5,14,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,29.231,46.667,7.179,2.564,7.179,0,1.026,0.513,0,0,1.026,0,0,0,0,0,0,0,0,0,0,2.564,0,0,0,0,2.051,0,0,0,68.9,"West"
"07140060","Hungenroth",205,135,132,66,37,15,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,50,28.03,11.364,0.758,0,0,1.515,2.273,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545,0,0,0,0,0.758,0,0.758,0,65.9,"West"
"07140062","Kappel",384,253,252,86,89,20,12,21,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,34.127,35.317,7.937,4.762,8.333,0,1.984,1.19,0,0,0.397,0,0,0,0,0,0,0,0,0,0,5.556,0,0,0,0,0,0,0.397,0,65.9,"West"
"07140063","Karbach",475,284,277,176,42,7,14,17,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,63.538,15.162,2.527,5.054,6.137,0,0,1.083,0,0,0.722,0,0,0,0,0,0,0,0,0,0,4.693,0,0,0,0,1.083,0,0,0,59.8,"West"
"07140064","Kastellaun",4057,1607,1577,742,405,76,99,88,0,35,9,0,3,5,0,0,0,0,0,0,0,2,0,0,86,0,4,0,0,22,0,1,0,47.051,25.682,4.819,6.278,5.58,0,2.219,0.571,0,0.19,0.317,0,0,0,0,0,0,0,0.127,0,0,5.453,0,0.254,0,0,1.395,0,0.063,0,39.6,"West"
"07140065","Keidelheim",254,171,170,55,59,22,8,15,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,32.353,34.706,12.941,4.706,8.824,0,3.529,0.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,0,0,0,1.765,0,0,0,67.3,"West"
"07140067","Kirchberg",3010,1501,1473,714,379,95,78,78,0,29,16,0,2,3,0,0,0,0,0,0,0,2,0,0,56,0,6,0,0,10,0,5,0,48.473,25.73,6.449,5.295,5.295,0,1.969,1.086,0,0.136,0.204,0,0,0,0,0,0,0,0.136,0,0,3.802,0,0.407,0,0,0.679,0,0.339,0,49.9,"West"
"07140068","Kisselbach",477,326,322,187,56,19,22,17,0,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,58.075,17.391,5.901,6.832,5.28,0,2.484,0.311,0,0.311,0.311,0,0,0,0,0,0,0,0,0,0,3.106,0,0,0,0,0,0,0,0,68.3,"West"
"07140070","Klosterkumbd",218,141,138,40,41,20,14,12,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,28.986,29.71,14.493,10.145,8.696,0,1.449,0,0,2.899,0,0,0,0,0,0,0,0,0,0,0,2.899,0,0,0,0,0.725,0,0,0,64.7,"West"
"07140071","Kludenbach",87,61,60,24,15,6,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40,25,10,6.667,8.333,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667,0,0,0,0,0,0,0,0,70.1,"West"
"07140073","Korweiler",71,47,47,32,1,2,3,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,68.085,2.128,4.255,6.383,10.638,0,2.128,2.128,0,0,0,0,0,0,0,0,0,0,0,0,0,4.255,0,0,0,0,0,0,0,0,66.2,"West"
"07140075","Kratzenburg",313,186,182,75,73,5,6,13,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,41.209,40.11,2.747,3.297,7.143,0,0.549,1.099,0,0,0,0,0,0,0,0,0,0,0,0,0,2.747,0,0,0,0,1.099,0,0,0,59.4,"West"
"07140076","Külz",387,249,246,83,84,21,18,22,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,1,0,33.74,34.146,8.537,7.317,8.943,0,2.033,0.407,0,0.407,0,0,0,0,0,0,0,0,0,0,0,3.252,0,0,0,0,0.813,0,0.407,0,64.3,"West"
"07140077","Kümbdchen",375,214,212,64,77,21,8,16,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,1,0,30.189,36.321,9.906,3.774,7.547,0,2.358,1.415,0,0,0.943,0,0,0,0,0,0,0,0,0,0,6.604,0,0,0,0,0.472,0,0.472,0,57.1,"West"
"07140079","Laubach",351,232,229,93,88,11,8,10,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,40.611,38.428,4.803,3.493,4.367,0,1.31,0.873,0,0,0,0,0,0,0,0,0,0,0,0,0,6.114,0,0,0,0,0,0,0,0,66.1,"West"
"07140080","Laudert",315,227,222,136,30,3,17,18,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,1,0,61.261,13.514,1.351,7.658,8.108,0,1.802,0.901,0,0,0,0,0,0,0,0,0,0,0,0,0,4.505,0,0,0,0,0.45,0,0.45,0,72.1,"West"
"07140081","Laufersweiler",652,378,364,108,137,21,27,21,0,5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,1,0,0,10,0,2,0,29.67,37.637,5.769,7.418,5.769,0,1.374,1.923,0,0,0,0,0,0,0,0,0,0,0.275,0,0,6.593,0,0.275,0,0,2.747,0,0.549,0,58,"West"
"07140082","Lautzenhausen",243,139,136,63,37,17,1,11,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,46.324,27.206,12.5,0.735,8.088,0,1.471,1.471,0,0,0.735,0,0,0,0,0,0,0,0,0,0,1.471,0,0,0,0,0,0,0,0,57.2,"West"
"07140084","Leiningen",583,327,324,190,61,19,19,13,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,2,0,58.642,18.827,5.864,5.864,4.012,0,0.309,1.543,0,0.309,0,0,0,0,0,0,0,0,0,0,0,3.395,0,0,0,0,0.617,0,0.617,0,56.1,"West"
"07140085","Liebshausen",376,249,246,129,64,6,12,9,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,2,0,0,0,52.439,26.016,2.439,4.878,3.659,0,2.439,0,0,0,0.407,0,0,0,0,0,0,0,0,0,0,6.098,0,0.813,0,0,0.813,0,0,0,66.2,"West"
"07140086","Lindenschied",171,117,114,48,28,11,8,6,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,42.105,24.561,9.649,7.018,5.263,0,4.386,3.509,0,0.877,0,0,0,0,0,0,0,0,0,0,0,1.754,0,0,0,0,0,0,0.877,0,68.4,"West"
"07140087","Lingerhahn",387,242,238,119,63,6,12,13,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,2,0,1,0,50,26.471,2.521,5.042,5.462,0,2.521,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,5.042,0,1.261,0,0,0.84,0,0.42,0,62.5,"West"
"07140089","Maisborn",103,64,63,26,17,5,2,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,41.27,26.984,7.937,3.175,7.937,0,3.175,0,0,0,3.175,0,0,0,0,0,0,0,0,0,0,6.349,0,0,0,0,0,0,0,0,62.1,"West"
"07140090","Maitzborn",85,52,49,18,15,7,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,36.735,30.612,14.286,4.082,6.122,0,2.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.041,0,0,0,0,4.082,0,0,0,61.2,"West"
"07140092","Mengerschied",638,385,381,134,160,13,13,16,0,3,10,0,1,1,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,8,0,1,0,35.171,41.995,3.412,3.412,4.199,0,0.787,2.625,0,0.262,0.262,0,0,0,0,0,0,0,0,0,0,4.462,0,1.05,0,0,2.1,0,0.262,0,60.3,"West"
"07140093","Mermuth",216,134,133,73,23,7,8,7,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,54.887,17.293,5.263,6.015,5.263,0,3.008,0.752,0,0,0,0,0,0,0,0,0,0,0,0,0,6.015,0,0,0,0,1.504,0,0,0,62,"West"
"07140094","Metzenhausen",108,70,67,42,9,5,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,62.687,13.433,7.463,2.985,2.985,0,4.478,1.493,0,0,0,0,0,0,0,0,0,0,0,0,0,2.985,0,0,0,0,1.493,0,0,0,64.8,"West"
"07140095","Michelbach",140,104,99,35,32,8,7,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,0,35.354,32.323,8.081,7.071,6.061,0,3.03,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,0,1.01,0,0,2.02,0,0,0,74.3,"West"
"07140096","Mörschbach",263,178,170,60,60,7,10,10,0,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,35.294,35.294,4.118,5.882,5.882,0,1.176,1.765,0,0.588,1.176,0,0,0,0,0,0,0,0,0,0,7.059,0,0,0,0,1.765,0,0,0,67.7,"West"
"07140098","Mühlpfad",52,41,40,31,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77.5,10,5,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,78.8,"West"
"07140099","Mutterschied",369,192,190,72,50,9,16,14,0,6,4,0,1,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,1,0,37.895,26.316,4.737,8.421,7.368,0,3.158,2.105,0,0.526,0.526,0,0,0,0,0,0,0,0,0,0,6.316,0,0,0,0,2.105,0,0.526,0,52,"West"
"07140100","Nannhausen",410,228,223,95,69,13,13,9,0,2,9,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,1,0,42.601,30.942,5.83,5.83,4.036,0,0.897,4.036,0,0,0.897,0,0,0,0,0,0,0,0,0,0,3.587,0,0,0,0,0.897,0,0.448,0,55.6,"West"
"07140101","Neuerkirch",246,170,165,37,64,13,12,11,0,7,2,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,22.424,38.788,7.879,7.273,6.667,0,4.242,1.212,0,0,1.818,0,0,0,0,0,0,0,0,0,0,9.091,0,0,0,0,0.606,0,0,0,69.1,"West"
"07140102","Ney",311,214,210,119,41,7,5,14,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,56.667,19.524,3.333,2.381,6.667,0,7.143,0,0,0,0.476,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0.476,0,68.8,"West"
"07140104","Niederburg",578,350,344,206,72,12,10,12,0,9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,1,0,0,0,59.884,20.93,3.488,2.907,3.488,0,2.616,1.453,0,0,0.291,0,0,0,0,0,0,0,0,0,0,4.07,0,0.581,0,0,0.291,0,0,0,60.6,"West"
"07140105","Nieder Kostenz",148,95,92,32,27,9,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,1,0,34.783,29.348,9.783,3.261,5.435,0,2.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.87,0,0,0,0,3.261,0,1.087,0,64.2,"West"
"07140106","Niederkumbd",244,160,156,59,46,18,11,4,0,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,37.821,29.487,11.538,7.051,2.564,0,2.564,1.282,0,0,3.205,0,0,0,0,0,0,0,0,0,0,3.205,0,0.641,0,0,0,0,0.641,0,65.6,"West"
"07140107","Niedersohren",367,232,224,61,81,19,21,15,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,6,0,0,0,27.232,36.161,8.482,9.375,6.696,0,1.786,0.446,0,0,0.446,0,0,0,0,0,0,0,0,0,0,6.696,0,0,0,0,2.679,0,0,0,63.2,"West"
"07140108","Niedert",97,67,66,25,28,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,37.879,42.424,4.545,0,10.606,0,1.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,69.1,"West"
"07140109","Niederweiler",296,154,149,66,40,12,4,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,3,0,4,0,44.295,26.846,8.054,2.685,3.356,0,2.685,0.671,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04,0,0.671,0,0,2.013,0,2.685,0,52,"West"
"07140110","Norath",373,234,232,125,49,10,7,17,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,53.879,21.121,4.31,3.017,7.328,0,1.293,2.155,0,0,0,0,0,0,0,0,0,0,0,0,0,4.741,0,0,0,0,2.155,0,0,0,62.7,"West"
"07140111","Ober Kostenz",201,134,130,40,53,6,8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,30.769,40.769,4.615,6.154,10,0,0.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.615,0,0,0,0,2.308,0,0,0,66.7,"West"
"07140112","Oberwesel",2354,1177,1147,670,202,60,46,70,0,19,7,0,0,12,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,13,0,3,0,58.413,17.611,5.231,4.01,6.103,0,1.656,0.61,0,0,1.046,0,0,0,0,0,0,0,0,0,0,3.836,0,0.087,0,0,1.133,0,0.262,0,50,"West"
"07140113","Ohlweiler",272,177,176,46,66,13,11,17,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,2,0,26.136,37.5,7.386,6.25,9.659,0,2.273,0.568,0,0,1.136,0,0,0,0,0,0,0,0,0,0,6.818,0,0,0,0,1.136,0,1.136,0,65.1,"West"
"07140115","Oppertshausen",98,68,67,29,31,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,43.284,46.269,1.493,2.985,2.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.985,0,0,0,0,0,0,0,0,69.4,"West"
"07140116","Perscheid",279,206,203,141,27,9,12,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,69.458,13.3,4.433,5.911,2.956,0,0.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.956,0,0,0,0,0,0,0,0,73.8,"West"
"07140117","Pfalzfeld",491,292,287,110,87,12,27,20,0,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,1,0,38.328,30.314,4.181,9.408,6.969,0,2.091,2.439,0,0,0.348,0,0,0,0,0,0,0,0,0,0,4.181,0,0,0,0,1.394,0,0.348,0,59.5,"West"
