"KRS","KRS_Name","Wahlberechtigte","Wähler","Gültige","SPD","CDU","CSU","GRÜNE","FDP","PDS","REP","GRAUE","Tierschutz","NPD","ödp","PBC","FRAUEN","BP","FAMILIE","CM","BüSo","HP","Violetten","AUFBRUCH","ZENTRUM","KPD","PRG","Schill","SPD_rel","CDU_rel","CSU_rel","GRÜNE_rel","FDP_rel","PDS_rel","REP_rel","GRAUE_rel","Tierschutz_rel","NPD_rel","ödp_rel","PBC_rel","FRAUEN_rel","BP_rel","FAMILIE_rel","CM_rel","BüSo_rel","HP_rel","Violetten_rel","AUFBRUCH_rel","ZENTRUM_rel","KPD_rel","PRG_rel","Schill_rel","Wahlbeteiligung","ost_west"
"08326","Schwarzwald-Baar-Kreis",149776,119401,117570,37529,54667,0,10244,9716,968,1159,216,835,389,159,799,197,0,0,117,28,0,0,0,0,0,134,413,31.921,46.497,0,8.713,8.264,0.823,0.986,0.184,0.71,0.331,0.135,0.68,0.168,0,0,0.1,0.024,0,0,0,0,0,0.114,0.351,79.7,"West"
"08327","Tuttlingen",93887,75342,74302,21479,38108,0,5264,6145,504,958,110,378,224,121,356,165,0,0,65,26,0,0,0,0,0,121,278,28.908,51.288,0,7.085,8.27,0.678,1.289,0.148,0.509,0.301,0.163,0.479,0.222,0,0,0.087,0.035,0,0,0,0,0,0.163,0.374,80.2,"West"
"08335","Konstanz",189541,151117,149261,50433,59591,0,19036,14253,1643,1070,250,683,324,226,589,265,0,0,117,40,0,0,0,0,0,156,585,33.788,39.924,0,12.753,9.549,1.101,0.717,0.167,0.458,0.217,0.151,0.395,0.178,0,0,0.078,0.027,0,0,0,0,0,0.105,0.392,79.7,"West"
"08336","Lörrach",156531,122318,120667,48576,41903,0,15837,8685,1508,1226,189,579,283,111,1010,166,0,0,87,22,0,0,0,0,0,112,373,40.256,34.726,0,13.125,7.197,1.25,1.016,0.157,0.48,0.235,0.092,0.837,0.138,0,0,0.072,0.018,0,0,0,0,0,0.093,0.309,78.1,"West"
"08337","Waldshut",116742,91295,90115,30957,39513,0,8980,6766,784,995,132,393,214,225,522,162,0,0,68,17,0,0,0,0,0,86,301,34.353,43.847,0,9.965,7.508,0.87,1.104,0.146,0.436,0.237,0.25,0.579,0.18,0,0,0.075,0.019,0,0,0,0,0,0.095,0.334,78.2,"West"
"08415","Reutlingen",192797,157712,155870,51464,68347,0,16892,13071,1343,1805,207,520,341,179,597,262,0,0,137,36,0,0,0,0,0,129,540,33.017,43.849,0,10.837,8.386,0.862,1.158,0.133,0.334,0.219,0.115,0.383,0.168,0,0,0.088,0.023,0,0,0,0,0,0.083,0.346,81.8,"West"
"08416","Tübingen",141903,119046,118005,38896,43718,0,21577,8292,1877,1536,129,351,199,247,503,177,0,0,100,20,0,0,0,0,0,92,291,32.961,37.048,0,18.285,7.027,1.591,1.302,0.109,0.297,0.169,0.209,0.426,0.15,0,0,0.085,0.017,0,0,0,0,0,0.078,0.247,83.9,"West"
"08417","Zollernalbkreis",139384,110648,109127,33856,53809,0,7702,8377,726,1971,267,465,344,126,789,159,0,0,101,15,0,0,0,0,0,121,299,31.024,49.309,0,7.058,7.676,0.665,1.806,0.245,0.426,0.315,0.115,0.723,0.146,0,0,0.093,0.014,0,0,0,0,0,0.111,0.274,79.4,"West"
"08421","Ulm",77998,63120,62381,22398,24402,0,8752,4326,818,446,84,284,170,124,125,84,0,0,49,15,0,0,0,0,0,78,226,35.905,39.118,0,14.03,6.935,1.311,0.715,0.135,0.455,0.273,0.199,0.2,0.135,0,0,0.079,0.024,0,0,0,0,0,0.125,0.362,80.9,"West"
"08425","Alb-Donau-Kreis",132764,110706,109251,31500,55404,0,10113,7403,708,1423,125,493,312,319,469,179,0,0,133,39,0,0,0,0,0,177,454,28.833,50.713,0,9.257,6.776,0.648,1.303,0.114,0.451,0.286,0.292,0.429,0.164,0,0,0.122,0.036,0,0,0,0,0,0.162,0.416,83.4,"West"
"08426","Biberach",134749,110112,108300,25726,60049,0,9883,7150,644,1977,144,473,583,539,258,229,0,0,197,39,0,0,0,0,0,114,295,23.754,55.447,0,9.126,6.602,0.595,1.825,0.133,0.437,0.538,0.498,0.238,0.211,0,0,0.182,0.036,0,0,0,0,0,0.105,0.272,81.7,"West"
"08435","Bodenseekreis",144978,119076,117637,35724,53668,0,14149,9599,942,725,174,594,305,539,396,177,0,0,111,21,0,0,0,0,0,128,385,30.368,45.622,0,12.028,8.16,0.801,0.616,0.148,0.505,0.259,0.458,0.337,0.15,0,0,0.094,0.018,0,0,0,0,0,0.109,0.327,82.1,"West"
"08436","Ravensburg",192808,156009,153938,40609,78221,0,17735,10103,1110,1537,229,706,427,1409,701,279,0,0,222,34,0,0,0,0,0,156,460,26.38,50.813,0,11.521,6.563,0.721,0.998,0.149,0.459,0.277,0.915,0.455,0.181,0,0,0.144,0.022,0,0,0,0,0,0.101,0.299,80.9,"West"
"08437","Sigmaringen",94872,76222,74999,18676,42028,0,5701,5224,558,1157,140,319,208,138,264,134,0,0,105,15,0,0,0,0,0,98,234,24.902,56.038,0,7.601,6.965,0.744,1.543,0.187,0.425,0.277,0.184,0.352,0.179,0,0,0.14,0.02,0,0,0,0,0,0.131,0.312,80.3,"West"
"09161","Ingolstadt",84026,63122,62487,17800,0,35728,4452,2615,494,405,44,167,120,273,79,43,67,0,27,8,0,0,31,0,0,0,134,28.486,0,57.177,7.125,4.185,0.791,0.648,0.07,0.267,0.192,0.437,0.126,0.069,0.107,0,0.043,0.013,0,0,0.05,0,0,0,0.214,75.1,"West"
"09162","München",837846,673010,669491,198645,0,298809,107853,41228,8526,2553,1007,2937,1087,1895,397,642,799,0,309,349,0,0,733,0,0,0,1722,29.671,0,44.632,16.11,6.158,1.274,0.381,0.15,0.439,0.162,0.283,0.059,0.096,0.119,0,0.046,0.052,0,0,0.109,0,0,0,0.257,80.3,"West"
"09163","Rosenheim",41119,31189,30990,7374,0,18225,2545,1508,225,529,63,115,25,152,32,28,76,0,16,20,0,0,15,0,0,0,42,23.795,0,58.809,8.212,4.866,0.726,1.707,0.203,0.371,0.081,0.49,0.103,0.09,0.245,0,0.052,0.065,0,0,0.048,0,0,0,0.136,75.9,"West"
"09171","Altötting",82275,66368,65760,12787,0,45372,3122,2309,358,717,48,182,159,241,39,61,96,0,59,34,0,0,33,0,0,0,143,19.445,0,68.996,4.748,3.511,0.544,1.09,0.073,0.277,0.242,0.366,0.059,0.093,0.146,0,0.09,0.052,0,0,0.05,0,0,0,0.217,80.7,"West"
"09172","Berchtesgadener Land",72637,58729,58248,10838,0,39604,3793,2089,322,534,50,190,89,223,138,56,78,0,59,35,0,0,29,0,0,0,121,18.607,0,67.992,6.512,3.586,0.553,0.917,0.086,0.326,0.153,0.383,0.237,0.096,0.134,0,0.101,0.06,0,0,0.05,0,0,0,0.208,80.9,"West"
"09173","Bad Tölz-Wolfratshausen",86272,72583,72101,12639,0,48806,5774,3081,419,190,120,194,115,318,45,61,118,0,42,10,0,0,52,0,0,0,117,17.53,0,67.691,8.008,4.273,0.581,0.264,0.166,0.269,0.159,0.441,0.062,0.085,0.164,0,0.058,0.014,0,0,0.072,0,0,0,0.162,84.1,"West"
"09174","Dachau",93294,78076,77430,17140,0,48261,6191,3568,464,535,86,279,95,292,55,82,102,0,41,18,0,0,65,0,0,0,156,22.136,0,62.329,7.996,4.608,0.599,0.691,0.111,0.36,0.123,0.377,0.071,0.106,0.132,0,0.053,0.023,0,0,0.084,0,0,0,0.201,83.7,"West"
"09175","Ebersberg",87477,75626,75256,17501,0,43871,7753,4111,540,285,76,282,91,242,38,87,118,0,44,21,0,0,42,0,0,0,154,23.255,0,58.296,10.302,5.463,0.718,0.379,0.101,0.375,0.121,0.322,0.05,0.116,0.157,0,0.058,0.028,0,0,0.056,0,0,0,0.205,86.5,"West"
"09176","Eichstätt",88705,75732,75144,18969,0,48004,3855,2313,407,395,42,166,136,400,73,77,92,0,42,10,0,0,36,0,0,0,127,25.244,0,63.883,5.13,3.078,0.542,0.526,0.056,0.221,0.181,0.532,0.097,0.102,0.122,0,0.056,0.013,0,0,0.048,0,0,0,0.169,85.4,"West"
"09177","Erding",85962,71176,70767,14014,0,46334,4874,2982,502,808,60,208,67,481,21,76,130,0,37,11,0,0,26,0,0,0,136,19.803,0,65.474,6.887,4.214,0.709,1.142,0.085,0.294,0.095,0.68,0.03,0.107,0.184,0,0.052,0.016,0,0,0.037,0,0,0,0.192,82.8,"West"
"09178","Freising",107844,90205,89743,19107,0,55586,7976,4486,668,407,70,277,146,449,69,84,135,0,27,13,0,0,39,0,0,0,204,21.291,0,61.939,8.888,4.999,0.744,0.454,0.078,0.309,0.163,0.5,0.077,0.094,0.15,0,0.03,0.014,0,0,0.043,0,0,0,0.227,83.6,"West"
"09179","Fürstenfeldbruck",145143,123599,123011,30679,0,68126,14176,6593,853,724,133,432,124,372,102,102,162,0,47,18,0,0,138,0,0,0,230,24.94,0,55.382,11.524,5.36,0.693,0.589,0.108,0.351,0.101,0.302,0.083,0.083,0.132,0,0.038,0.015,0,0,0.112,0,0,0,0.187,85.2,"West"
"09180","Garmisch-Partenkirchen",64638,53535,53268,8254,0,38029,2997,2442,262,193,52,179,87,392,59,49,128,0,14,2,0,0,30,0,0,0,99,15.495,0,71.392,5.626,4.584,0.492,0.362,0.098,0.336,0.163,0.736,0.111,0.092,0.24,0,0.026,0.004,0,0,0.056,0,0,0,0.186,82.8,"West"
"09181","Landsberg am Lech",78963,66322,65960,14061,0,40301,6357,3291,400,183,52,212,117,262,111,65,299,0,40,14,0,0,54,0,0,0,141,21.317,0,61.099,9.638,4.989,0.606,0.277,0.079,0.321,0.177,0.397,0.168,0.099,0.453,0,0.061,0.021,0,0,0.082,0,0,0,0.214,84,"West"
"09182","Miesbach",68787,57850,57488,10989,0,38227,4103,2819,272,191,73,176,90,167,31,55,96,0,25,12,0,0,36,0,0,0,126,19.115,0,66.496,7.137,4.904,0.473,0.332,0.127,0.306,0.157,0.29,0.054,0.096,0.167,0,0.043,0.021,0,0,0.063,0,0,0,0.219,84.1,"West"
"09183","Mühldorf a.Inn",82140,65726,65264,11799,0,45807,3303,2368,351,454,41,223,127,242,55,70,152,0,61,19,0,0,49,0,0,0,143,18.079,0,70.187,5.061,3.628,0.538,0.696,0.063,0.342,0.195,0.371,0.084,0.107,0.233,0,0.093,0.029,0,0,0.075,0,0,0,0.219,80,"West"
"09184","München",216615,186677,185824,46596,0,100536,20876,13032,1354,611,214,651,288,574,83,171,216,0,63,39,0,0,136,0,0,0,384,25.075,0,54.103,11.234,7.013,0.729,0.329,0.115,0.35,0.155,0.309,0.045,0.092,0.116,0,0.034,0.021,0,0,0.073,0,0,0,0.207,86.2,"West"
"09185","Neuburg-Schrobenhausen",67390,54604,54189,12133,0,36486,2403,1924,251,291,36,121,102,116,38,44,80,0,18,9,0,0,31,0,0,0,106,22.39,0,67.331,4.434,3.551,0.463,0.537,0.066,0.223,0.188,0.214,0.07,0.081,0.148,0,0.033,0.017,0,0,0.057,0,0,0,0.196,81,"West"
"09186","Pfaffenhofen a.d.Ilm",83703,68819,68407,15649,0,44019,4047,2851,381,350,59,193,122,309,85,68,66,0,35,11,0,0,29,0,0,0,133,22.876,0,64.349,5.916,4.168,0.557,0.512,0.086,0.282,0.178,0.452,0.124,0.099,0.096,0,0.051,0.016,0,0,0.042,0,0,0,0.194,82.2,"West"
"09187","Rosenheim",175450,145852,145067,27219,0,95651,10902,6409,779,1320,193,510,153,845,120,115,381,0,97,84,0,0,83,0,0,0,206,18.763,0,65.936,7.515,4.418,0.537,0.91,0.133,0.352,0.105,0.582,0.083,0.079,0.263,0,0.067,0.058,0,0,0.057,0,0,0,0.142,83.1,"West"
"09188","Starnberg",92843,80966,80570,17258,0,45182,10263,6050,503,166,100,241,110,278,38,55,89,0,29,10,0,0,75,0,0,0,123,21.42,0,56.078,12.738,7.509,0.624,0.206,0.124,0.299,0.137,0.345,0.047,0.068,0.11,0,0.036,0.012,0,0,0.093,0,0,0,0.153,87.2,"West"
"09189","Traunstein",127332,104748,103891,20045,0,69255,7501,3826,522,719,93,344,127,439,148,83,388,0,118,73,0,0,57,0,0,0,153,19.294,0,66.661,7.22,3.683,0.502,0.692,0.09,0.331,0.122,0.423,0.142,0.08,0.373,0,0.114,0.07,0,0,0.055,0,0,0,0.147,82.3,"West"
"09190","Weilheim-Schongau",94878,79584,79145,18088,0,49151,6103,3402,488,350,77,293,157,283,110,96,260,0,33,15,0,0,73,0,0,0,166,22.854,0,62.102,7.711,4.298,0.617,0.442,0.097,0.37,0.198,0.358,0.139,0.121,0.329,0,0.042,0.019,0,0,0.092,0,0,0,0.21,83.9,"West"
"09261","Landshut",45352,35255,35013,8220,0,21418,2675,1570,295,134,44,149,75,157,21,47,33,0,18,6,0,0,21,0,0,0,130,23.477,0,61.172,7.64,4.484,0.843,0.383,0.126,0.426,0.214,0.448,0.06,0.134,0.094,0,0.051,0.017,0,0,0.06,0,0,0,0.371,77.7,"West"
"09262","Passau",38784,29276,29048,7178,0,17500,2032,1531,173,120,17,68,52,226,15,16,30,0,12,4,0,0,12,0,0,0,62,24.711,0,60.245,6.995,5.271,0.596,0.413,0.059,0.234,0.179,0.778,0.052,0.055,0.103,0,0.041,0.014,0,0,0.041,0,0,0,0.213,75.5,"West"
"09263","Straubing",33715,24745,24611,5488,0,16580,919,794,106,161,18,67,167,164,13,19,27,0,7,0,0,0,9,0,0,0,72,22.299,0,67.368,3.734,3.226,0.431,0.654,0.073,0.272,0.679,0.666,0.053,0.077,0.11,0,0.028,0,0,0,0.037,0,0,0,0.293,73.4,"West"
"09271","Deggendorf",88723,68731,68271,13325,0,48006,2523,2214,257,894,46,154,191,242,58,57,81,0,35,5,0,0,22,0,0,0,161,19.518,0,70.317,3.696,3.243,0.376,1.309,0.067,0.226,0.28,0.354,0.085,0.083,0.119,0,0.051,0.007,0,0,0.032,0,0,0,0.236,77.5,"West"
"09272","Freyung-Grafenau",63947,48910,48582,9354,0,34889,1452,1419,157,442,26,106,69,246,65,42,187,0,20,6,0,0,22,0,0,0,80,19.254,0,71.815,2.989,2.921,0.323,0.91,0.054,0.218,0.142,0.506,0.134,0.086,0.385,0,0.041,0.012,0,0,0.045,0,0,0,0.165,76.5,"West"
"09273","Kelheim",82658,66599,66119,14888,0,43820,3618,2093,295,280,44,192,200,325,45,70,64,0,27,6,0,0,35,0,0,0,117,22.517,0,66.274,5.472,3.166,0.446,0.423,0.067,0.29,0.302,0.492,0.068,0.106,0.097,0,0.041,0.009,0,0,0.053,0,0,0,0.177,80.6,"West"
"09274","Landshut",108670,90368,89884,16578,0,63068,4437,3260,419,436,73,311,242,478,44,110,128,0,40,9,0,0,43,0,0,0,208,18.444,0,70.166,4.936,3.627,0.466,0.485,0.081,0.346,0.269,0.532,0.049,0.122,0.142,0,0.045,0.01,0,0,0.048,0,0,0,0.231,83.2,"West"
"09275","Passau",144161,112629,111781,23372,0,77527,3904,3882,436,610,84,310,258,717,88,94,128,0,55,11,0,0,48,0,0,0,257,20.909,0,69.356,3.493,3.473,0.39,0.546,0.075,0.277,0.231,0.641,0.079,0.084,0.115,0,0.049,0.01,0,0,0.043,0,0,0,0.23,78.1,"West"
"09276","Regen",63888,49176,48765,10040,0,34920,1304,1215,142,326,29,134,116,258,19,42,90,0,21,4,0,0,23,0,0,0,82,20.589,0,71.609,2.674,2.492,0.291,0.669,0.059,0.275,0.238,0.529,0.039,0.086,0.185,0,0.043,0.008,0,0,0.047,0,0,0,0.168,77,"West"
"09277","Rottal-Inn",90299,71404,70836,11848,0,52203,2631,2267,247,300,49,192,179,402,34,58,110,0,54,13,0,0,38,0,0,0,211,16.726,0,73.696,3.714,3.2,0.349,0.424,0.069,0.271,0.253,0.568,0.048,0.082,0.155,0,0.076,0.018,0,0,0.054,0,0,0,0.298,79.1,"West"
"09278","Straubing-Bogen",72812,60720,60288,9816,0,45193,1701,1668,200,408,38,126,230,577,25,57,104,0,17,6,0,0,13,0,0,0,109,16.282,0,74.962,2.821,2.767,0.332,0.677,0.063,0.209,0.382,0.957,0.041,0.095,0.173,0,0.028,0.01,0,0,0.022,0,0,0,0.181,83.4,"West"
"09279","Dingolfing-Landau",68976,54813,54381,10505,0,38984,1760,1540,233,352,27,159,164,280,18,75,71,0,32,13,0,0,29,0,0,0,139,19.317,0,71.687,3.236,2.832,0.428,0.647,0.05,0.292,0.302,0.515,0.033,0.138,0.131,0,0.059,0.024,0,0,0.053,0,0,0,0.256,79.5,"West"
"09361","Amberg",33700,25647,25340,7711,0,14463,1448,1024,146,102,34,72,66,93,38,20,28,0,14,1,0,0,6,0,0,0,74,30.43,0,57.076,5.714,4.041,0.576,0.403,0.134,0.284,0.26,0.367,0.15,0.079,0.11,0,0.055,0.004,0,0,0.024,0,0,0,0.292,76.1,"West"
"09362","Regensburg",95646,74088,73561,19562,0,40001,8771,2858,725,211,63,234,196,454,73,71,143,0,34,18,0,0,21,0,0,0,126,26.593,0,54.378,11.923,3.885,0.986,0.287,0.086,0.318,0.266,0.617,0.099,0.097,0.194,0,0.046,0.024,0,0,0.029,0,0,0,0.171,77.5,"West"
"09363","Weiden i.d.OPf.",33613,26109,25924,8445,0,14631,1298,867,167,88,27,80,50,65,17,32,42,0,18,4,0,0,15,0,0,0,78,32.576,0,56.438,5.007,3.344,0.644,0.339,0.104,0.309,0.193,0.251,0.066,0.123,0.162,0,0.069,0.015,0,0,0.058,0,0,0,0.301,77.7,"West"
"09371","Amberg-Sulzbach",82012,67708,67003,20331,0,39669,2787,2432,354,327,26,189,136,263,108,73,84,0,29,3,0,0,32,0,0,0,160,30.343,0,59.205,4.16,3.63,0.528,0.488,0.039,0.282,0.203,0.393,0.161,0.109,0.125,0,0.043,0.004,0,0,0.048,0,0,0,0.239,82.6,"West"
"09372","Cham",101149,80653,79948,15071,0,58544,2454,1894,242,468,34,219,216,296,72,79,137,0,45,3,0,0,31,0,0,0,143,18.851,0,73.228,3.069,2.369,0.303,0.585,0.043,0.274,0.27,0.37,0.09,0.099,0.171,0,0.056,0.004,0,0,0.039,0,0,0,0.179,79.7,"West"
"09373","Neumarkt i.d.OPf.",94653,80116,79515,16168,0,55003,3860,2528,362,308,56,237,194,270,75,103,105,0,56,12,0,0,29,0,0,0,149,20.333,0,69.173,4.854,3.179,0.455,0.387,0.07,0.298,0.244,0.34,0.094,0.13,0.132,0,0.07,0.015,0,0,0.036,0,0,0,0.187,84.6,"West"
"09374","Neustadt a.d.Waldnaab",76971,65182,64609,19722,0,39511,2058,1838,254,274,28,162,143,188,29,56,117,0,28,3,0,0,33,0,0,0,165,30.525,0,61.154,3.185,2.845,0.393,0.424,0.043,0.251,0.221,0.291,0.045,0.087,0.181,0,0.043,0.005,0,0,0.051,0,0,0,0.255,84.7,"West"
"09375","Regensburg",135937,113247,112239,27011,0,71561,6584,3868,577,573,74,373,279,689,82,78,207,0,40,38,0,0,26,0,0,0,179,24.066,0,63.758,5.866,3.446,0.514,0.511,0.066,0.332,0.249,0.614,0.073,0.069,0.184,0,0.036,0.034,0,0,0.023,0,0,0,0.159,83.3,"West"
"09376","Schwandorf",113005,91251,90261,26247,0,56156,3238,2343,409,459,59,265,219,381,51,93,94,0,38,10,0,0,31,0,0,0,168,29.079,0,62.215,3.587,2.596,0.453,0.509,0.065,0.294,0.243,0.422,0.057,0.103,0.104,0,0.042,0.011,0,0,0.034,0,0,0,0.186,80.7,"West"
"09377","Tirschenreuth",62413,51861,51392,14119,0,32811,1707,1559,172,261,45,144,120,109,26,43,106,0,31,6,0,0,22,0,0,0,111,27.473,0,63.845,3.322,3.034,0.335,0.508,0.088,0.28,0.233,0.212,0.051,0.084,0.206,0,0.06,0.012,0,0,0.043,0,0,0,0.216,83.1,"West"
"09461","Bamberg",52718,40047,39771,10450,0,21328,4460,1914,379,457,66,165,67,122,59,58,58,0,21,8,0,0,20,0,0,0,139,26.275,0,53.627,11.214,4.813,0.953,1.149,0.166,0.415,0.168,0.307,0.148,0.146,0.146,0,0.053,0.02,0,0,0.05,0,0,0,0.35,76,"West"
"09462","Bayreuth",57376,44093,43719,13626,0,22432,3737,2519,394,368,39,146,74,80,87,55,16,0,20,4,0,0,27,0,0,0,95,31.167,0,51.309,8.548,5.762,0.901,0.842,0.089,0.334,0.169,0.183,0.199,0.126,0.037,0,0.046,0.009,0,0,0.062,0,0,0,0.217,76.8,"West"
"09463","Coburg",33001,25594,25344,9524,0,11701,1892,1466,237,92,25,76,97,74,49,23,9,0,0,3,0,0,12,0,0,0,64,37.579,0,46.169,7.465,5.784,0.935,0.363,0.099,0.3,0.383,0.292,0.193,0.091,0.036,0,0,0.012,0,0,0.047,0,0,0,0.253,77.6,"West"
"09464","Hof",37562,28333,27990,9096,0,14972,1453,1263,233,349,63,128,49,41,129,44,24,0,3,5,0,0,18,0,0,0,120,32.497,0,53.491,5.191,4.512,0.832,1.247,0.225,0.457,0.175,0.146,0.461,0.157,0.086,0,0.011,0.018,0,0,0.064,0,0,0,0.429,75.4,"West"
"09471","Bamberg",109226,91068,90448,19582,0,60065,4395,3422,466,980,68,278,289,192,157,97,122,0,56,20,0,0,52,0,0,0,207,21.65,0,66.408,4.859,3.783,0.515,1.083,0.075,0.307,0.32,0.212,0.174,0.107,0.135,0,0.062,0.022,0,0,0.057,0,0,0,0.229,83.4,"West"
"09472","Bayreuth",85490,71444,70925,20015,0,43344,3122,2697,294,527,45,197,148,107,95,91,51,0,17,7,0,0,35,0,0,0,133,28.22,0,61.112,4.402,3.803,0.415,0.743,0.063,0.278,0.209,0.151,0.134,0.128,0.072,0,0.024,0.01,0,0,0.049,0,0,0,0.188,83.6,"West"
"09473","Coburg",71292,59057,58665,21625,0,29840,2818,2664,428,246,46,192,347,114,73,62,37,0,18,7,0,0,29,0,0,0,119,36.862,0,50.865,4.804,4.541,0.73,0.419,0.078,0.327,0.591,0.194,0.124,0.106,0.063,0,0.031,0.012,0,0,0.049,0,0,0,0.203,82.8,"West"
"09474","Forchheim",85328,71659,71250,17246,0,44222,4630,2869,367,783,58,232,154,124,229,84,50,0,27,9,0,0,59,0,0,0,107,24.205,0,62.066,6.498,4.027,0.515,1.099,0.081,0.326,0.216,0.174,0.321,0.118,0.07,0,0.038,0.013,0,0,0.083,0,0,0,0.15,84,"West"
"09475","Hof",85591,70192,69620,23737,0,37792,2956,2726,494,576,76,292,109,91,385,72,46,0,37,6,0,0,35,0,0,0,190,34.095,0,54.283,4.246,3.916,0.71,0.827,0.109,0.419,0.157,0.131,0.553,0.103,0.066,0,0.053,0.009,0,0,0.05,0,0,0,0.273,82,"West"
"09476","Kronach",60304,49769,49245,16804,0,28214,1518,1512,286,226,31,124,149,33,124,55,19,0,14,4,0,0,25,0,0,0,107,34.123,0,57.293,3.083,3.07,0.581,0.459,0.063,0.252,0.303,0.067,0.252,0.112,0.039,0,0.028,0.008,0,0,0.051,0,0,0,0.217,82.5,"West"
"09477","Kulmbach",62595,51032,50689,16977,0,27832,2357,1989,317,313,35,198,235,69,94,61,21,0,15,2,0,0,23,0,0,0,151,33.492,0,54.907,4.65,3.924,0.625,0.617,0.069,0.391,0.464,0.136,0.185,0.12,0.041,0,0.03,0.004,0,0,0.045,0,0,0,0.298,81.5,"West"
"09478","Lichtenfels",55263,45398,45040,11887,0,28562,1782,1514,261,208,31,117,314,58,85,49,39,0,18,2,0,0,30,0,0,0,83,26.392,0,63.415,3.956,3.361,0.579,0.462,0.069,0.26,0.697,0.129,0.189,0.109,0.087,0,0.04,0.004,0,0,0.067,0,0,0,0.184,82.1,"West"
"09479","Wunsiedel i.Fichtelgebirge",67206,53423,52869,19713,0,27316,2263,1881,368,372,79,233,158,64,111,59,55,0,13,8,0,0,23,0,0,0,153,37.287,0,51.667,4.28,3.558,0.696,0.704,0.149,0.441,0.299,0.121,0.21,0.112,0.104,0,0.025,0.015,0,0,0.044,0,0,0,0.289,79.5,"West"
"09561","Ansbach",30524,22952,22747,7926,0,10998,1991,926,203,166,25,80,45,159,78,32,12,0,9,2,0,0,20,0,0,0,75,34.844,0,48.349,8.753,4.071,0.892,0.73,0.11,0.352,0.198,0.699,0.343,0.141,0.053,0,0.04,0.009,0,0,0.088,0,0,0,0.33,75.2,"West"
"09562","Erlangen",72933,59616,59284,21019,0,25151,7872,3370,648,191,64,175,131,274,113,57,33,0,21,13,0,0,36,0,0,0,116,35.455,0,42.425,13.278,5.685,1.093,0.322,0.108,0.295,0.221,0.462,0.191,0.096,0.056,0,0.035,0.022,0,0,0.061,0,0,0,0.196,81.7,"West"
"09563","Fürth",79344,60551,60057,23406,0,26594,5069,2716,598,542,72,232,211,89,153,91,30,0,21,17,0,0,28,0,0,0,188,38.973,0,44.281,8.44,4.522,0.996,0.902,0.12,0.386,0.351,0.148,0.255,0.152,0.05,0,0.035,0.028,0,0,0.047,0,0,0,0.313,76.3,"West"
"09564","Nürnberg",337203,263591,261360,98232,0,117428,24098,11761,3107,1819,296,953,984,509,592,303,129,0,86,29,0,0,126,0,0,0,908,37.585,0,44.93,9.22,4.5,1.189,0.696,0.113,0.365,0.376,0.195,0.227,0.116,0.049,0,0.033,0.011,0,0,0.048,0,0,0,0.347,78.2,"West"
"09565","Schwabach",28497,22775,22622,7800,0,11167,1919,1060,146,108,23,61,55,65,69,21,15,0,2,3,0,0,14,0,0,0,94,34.48,0,49.363,8.483,4.686,0.645,0.477,0.102,0.27,0.243,0.287,0.305,0.093,0.066,0,0.009,0.013,0,0,0.062,0,0,0,0.416,79.9,"West"
"09571","Ansbach",137021,111071,110173,30756,0,63731,7306,4607,538,966,93,297,332,465,520,134,74,0,51,12,0,0,51,0,0,0,240,27.916,0,57.846,6.631,4.182,0.488,0.877,0.084,0.27,0.301,0.422,0.472,0.122,0.067,0,0.046,0.011,0,0,0.046,0,0,0,0.218,81.1,"West"
"09572","Erlangen-Höchstadt",97163,82999,82503,26105,0,42795,7252,4244,470,348,62,259,268,201,168,77,39,0,19,11,0,0,40,0,0,0,145,31.641,0,51.871,8.79,5.144,0.57,0.422,0.075,0.314,0.325,0.244,0.204,0.093,0.047,0,0.023,0.013,0,0,0.048,0,0,0,0.176,85.4,"West"
"09573","Fürth",86360,73506,73054,25367,0,36070,5512,3769,466,616,67,259,183,137,214,72,37,0,44,5,0,0,42,0,0,0,194,34.724,0,49.374,7.545,5.159,0.638,0.843,0.092,0.355,0.25,0.188,0.293,0.099,0.051,0,0.06,0.007,0,0,0.057,0,0,0,0.266,85.1,"West"
"09574","Nürnberger Land",126871,107005,106323,36742,0,52539,8607,5109,752,629,90,387,341,218,414,100,60,0,37,10,0,0,50,0,0,0,238,34.557,0,49.415,8.095,4.805,0.707,0.592,0.085,0.364,0.321,0.205,0.389,0.094,0.056,0,0.035,0.009,0,0,0.047,0,0,0,0.224,84.3,"West"
"09575","Neustadt a.d.Aisch-Bad Windsheim",75916,61566,61056,17060,0,35578,3866,2690,383,355,59,154,226,276,138,54,38,0,36,2,0,0,27,0,0,0,114,27.942,0,58.271,6.332,4.406,0.627,0.581,0.097,0.252,0.37,0.452,0.226,0.088,0.062,0,0.059,0.003,0,0,0.044,0,0,0,0.187,81.1,"West"
"09576","Roth",94020,79907,79361,23329,0,45056,5224,3462,443,453,80,325,168,147,196,107,49,0,19,10,0,0,54,0,0,0,239,29.396,0,56.773,6.583,4.362,0.558,0.571,0.101,0.41,0.212,0.185,0.247,0.135,0.062,0,0.024,0.013,0,0,0.068,0,0,0,0.301,85,"West"
