"KRS","KRS_Name","Einwohner","Wahlberechtigte","Wähler","Gültige","CDU","SPD","FDP","DIE.LINKE","GRÜNE","CSU","PIRATEN","NPD","Tierschutzpartei","REP","ÖDP","FAMILIE","Bündnis.21.RRP","RENTNER","BP","PBC","BüSo","DIE.VIOLETTEN","MLPD","Volksabstimmung","PSG","AfD","BIG","pro.Deutschland","DIE.RECHTE","DIE.FRAUEN","FREIE.WÄHLER","Partei.der.Nichtwähler","PARTEI.DER.VERNUNFT","Die.PARTEI","CDU_rel","SPD_rel","FDP_rel","DIE.LINKE_rel","GRÜNE_rel","CSU_rel","PIRATEN_rel","NPD_rel","Tierschutzpartei_rel","REP_rel","ÖDP_rel","FAMILIE_rel","Bündnis.21.RRP_rel","RENTNER_rel","BP_rel","PBC_rel","BüSo_rel","DIE.VIOLETTEN_rel","MLPD_rel","Volksabstimmung_rel","PSG_rel","AfD_rel","BIG_rel","pro.Deutschland_rel","DIE.RECHTE_rel","DIE.FRAUEN_rel","FREIE.WÄHLER_rel","Partei.der.Nichtwähler_rel","PARTEI.DER.VERNUNFT_rel","Die.PARTEI_rel","Wahlbeteiligung","ost_west"
"09183","Mühldorf a.Inn","110296",84336,56611,56118,0,7809,2234,1571,3252,33323,952,396,428,264,789,0,22,0,883,0,30,135,6,0,0,2286,0,37,0,94,1545,0,62,0,0,13.915,3.981,2.799,5.795,59.38,1.696,0.706,0.763,0.47,1.406,0,0.039,0,1.573,0,0.053,0.241,0.011,0,0,4.074,0,0.066,0,0.168,2.753,0,0.11,0,67.1255454372984,"West"
"09184","München","332800",233398,180602,179492,0,35540,14940,5088,17654,84406,3311,596,1260,515,1502,0,88,0,1266,0,22,177,31,0,0,8741,0,108,0,225,3829,0,193,0,0,19.8,8.323,2.835,9.836,47.025,1.845,0.332,0.702,0.287,0.837,0,0.049,0,0.705,0,0.012,0.099,0.017,0,0,4.87,0,0.06,0,0.125,2.133,0,0.108,0,77.3794119915338,"West"
"09185","Neuburg-Schrobenhausen","93505",70675,48777,48335,0,7090,1848,1461,2579,28877,809,458,308,188,364,0,18,0,540,0,13,59,8,0,0,1651,0,33,0,79,1907,0,45,0,0,14.668,3.823,3.023,5.336,59.743,1.674,0.948,0.637,0.389,0.753,0,0.037,0,1.117,0,0.027,0.122,0.017,0,0,3.416,0,0.068,0,0.163,3.945,0,0.093,0,69.0159179342059,"West"
"09186","Pfaffenhofen a.d.Ilm","121594",90579,63625,63201,0,10432,2967,1903,4039,34789,1133,575,442,246,775,0,9,0,889,0,13,73,8,0,0,2666,0,64,0,90,2027,0,61,0,0,16.506,4.695,3.011,6.391,55.045,1.793,0.91,0.699,0.389,1.226,0,0.014,0,1.407,0,0.021,0.116,0.013,0,0,4.218,0,0.101,0,0.142,3.207,0,0.097,0,70.2425507015975,"West"
"09187","Rosenheim","251850",189578,136054,135103,0,19208,6677,3637,11136,74659,2183,649,903,1027,2057,0,32,0,2692,0,84,208,18,0,0,6386,0,80,0,219,3119,0,129,0,0,14.217,4.942,2.692,8.243,55.261,1.616,0.48,0.668,0.76,1.523,0,0.024,0,1.993,0,0.062,0.154,0.013,0,0,4.727,0,0.059,0,0.162,2.309,0,0.095,0,71.7667661859498,"West"
"09188","Starnberg","131873",95828,74973,74597,0,12384,7777,1948,8359,34797,1325,210,582,121,832,0,18,0,670,0,12,136,8,0,0,3880,0,36,0,87,1336,0,79,0,0,16.601,10.425,2.611,11.206,46.647,1.776,0.282,0.78,0.162,1.115,0,0.024,0,0.898,0,0.016,0.182,0.011,0,0,5.201,0,0.048,0,0.117,1.791,0,0.106,0,78.237049714071,"West"
"09189","Traunstein","171978",132287,91508,90833,0,13634,3986,2763,8247,51554,1405,498,602,441,1220,0,33,0,1351,0,28,135,13,0,0,2812,0,64,0,129,1802,0,116,0,0,15.01,4.388,3.042,9.079,56.757,1.547,0.548,0.663,0.486,1.343,0,0.036,0,1.487,0,0.031,0.149,0.014,0,0,3.096,0,0.07,0,0.142,1.984,0,0.128,0,69.1738417229206,"West"
"09190","Weilheim-Schongau","131190",100076,72771,72207,0,12396,3347,2362,5988,36393,1220,424,475,169,1307,0,40,0,1503,0,11,106,28,0,0,4106,0,54,0,138,2074,0,66,0,0,17.167,4.635,3.271,8.293,50.401,1.69,0.587,0.658,0.234,1.81,0,0.055,0,2.082,0,0.015,0.147,0.039,0,0,5.686,0,0.075,0,0.191,2.872,0,0.091,0,72.7157360406091,"West"
"09261","Landshut","67509",48500,31810,31595,0,5800,1736,1286,2996,15567,555,191,284,55,310,0,4,0,285,0,5,70,4,0,0,1393,0,22,0,50,946,0,36,0,0,18.357,5.495,4.07,9.483,49.27,1.757,0.605,0.899,0.174,0.981,0,0.013,0,0.902,0,0.016,0.222,0.013,0,0,4.409,0,0.07,0,0.158,2.994,0,0.114,0,65.5876288659794,"West"
"09262","Passau","49952",37827,24238,24063,0,4906,1413,1191,2127,11518,494,161,175,62,484,0,6,0,125,0,4,21,2,0,0,997,0,10,0,36,308,0,23,0,0,20.388,5.872,4.95,8.839,47.866,2.053,0.669,0.727,0.258,2.011,0,0.025,0,0.519,0,0.017,0.087,0.008,0,0,4.143,0,0.042,0,0.15,1.28,0,0.096,0,64.0759246041188,"West"
"09263","Straubing","46027",34677,20027,19898,0,3577,929,868,976,10826,369,279,130,55,324,0,2,0,204,0,6,20,8,0,0,806,0,9,0,32,457,0,21,0,0,17.977,4.669,4.362,4.905,54.407,1.854,1.402,0.653,0.276,1.628,0,0.01,0,1.025,0,0.03,0.101,0.04,0,0,4.051,0,0.045,0,0.161,2.297,0,0.106,0,57.7529774778672,"West"
"09271","Deggendorf","115699",91396,55518,55072,0,9082,2220,1776,2542,30903,793,810,367,277,568,0,17,0,681,0,10,56,5,0,0,2417,0,34,0,114,2352,0,48,0,0,16.491,4.031,3.225,4.616,56.114,1.44,1.471,0.666,0.503,1.031,0,0.031,0,1.237,0,0.018,0.102,0.009,0,0,4.389,0,0.062,0,0.207,4.271,0,0.087,0,60.7444527112784,"West"
"09272","Freyung-Grafenau","77927",63686,38423,38130,0,6356,1337,1331,1523,21578,487,630,294,158,367,0,19,0,878,0,3,31,6,0,0,1370,0,32,0,57,1655,0,18,0,0,16.669,3.506,3.491,3.994,56.591,1.277,1.652,0.771,0.414,0.962,0,0.05,0,2.303,0,0.008,0.081,0.016,0,0,3.593,0,0.084,0,0.149,4.34,0,0.047,0,60.331941085953,"West"
"09273","Kelheim","116495",87035,58615,58186,0,9895,2457,1662,3352,31979,888,623,400,163,799,0,13,0,921,0,3,79,10,0,0,1811,0,49,0,100,2932,0,50,0,0,17.006,4.223,2.856,5.761,54.96,1.526,1.071,0.687,0.28,1.373,0,0.022,0,1.583,0,0.005,0.136,0.017,0,0,3.112,0,0.084,0,0.172,5.039,0,0.086,0,67.3464698109956,"West"
"09274","Landshut","151819",115738,81219,80657,0,11465,3796,2213,5079,44523,1199,564,644,271,1067,0,23,0,1258,0,19,125,8,0,0,2907,0,82,0,159,5160,0,95,0,0,14.215,4.706,2.744,6.297,55.2,1.487,0.699,0.798,0.336,1.323,0,0.029,0,1.56,0,0.024,0.155,0.01,0,0,3.604,0,0.102,0,0.197,6.397,0,0.118,0,70.1748777411049,"West"
"09275","Passau","186284",148565,93153,92379,0,16705,3785,3208,4768,51247,1317,943,689,287,1408,0,17,0,995,0,15,101,11,0,0,3521,0,71,0,154,3057,0,80,0,0,18.083,4.097,3.473,5.161,55.475,1.426,1.021,0.746,0.311,1.524,0,0.018,0,1.077,0,0.016,0.109,0.012,0,0,3.811,0,0.077,0,0.167,3.309,0,0.087,0,62.7018476761014,"West"
"09276","Regen","76265",62635,38031,37656,0,6958,1441,1149,1496,21036,584,485,249,126,451,0,10,0,424,0,4,29,4,0,0,1790,0,23,0,68,1265,0,64,0,0,18.478,3.827,3.051,3.973,55.864,1.551,1.288,0.661,0.335,1.198,0,0.027,0,1.126,0,0.011,0.077,0.011,0,0,4.754,0,0.061,0,0.181,3.359,0,0.17,0,60.7184481519917,"West"
"09277","Rottal-Inn","118164",91941,59122,58581,0,8436,2330,1579,3076,35112,857,676,436,139,1046,0,33,0,734,0,20,51,13,0,0,2126,0,47,0,85,1725,0,60,0,0,14.401,3.977,2.695,5.251,59.938,1.463,1.154,0.744,0.237,1.786,0,0.056,0,1.253,0,0.034,0.087,0.022,0,0,3.629,0,0.08,0,0.145,2.945,0,0.102,0,64.3042820939516,"West"
"09278","Straubing-Bogen","97967",76461,53479,52995,0,7255,2283,1280,1852,32025,674,749,309,196,1164,0,7,0,762,0,4,32,4,0,0,1779,0,27,0,91,2449,0,53,0,0,13.69,4.308,2.415,3.495,60.43,1.272,1.413,0.583,0.37,2.196,0,0.013,0,1.438,0,0.008,0.06,0.008,0,0,3.357,0,0.051,0,0.172,4.621,0,0.1,0,69.9428466800068,"West"
"09279","Dingolfing-Landau","93450",71367,44752,44391,0,7190,1865,1174,1920,25389,577,620,286,299,694,0,7,0,612,0,12,62,4,0,0,1597,0,35,0,100,1877,0,71,0,0,16.197,4.201,2.645,4.325,57.194,1.3,1.397,0.644,0.674,1.563,0,0.016,0,1.379,0,0.027,0.14,0.009,0,0,3.598,0,0.079,0,0.225,4.228,0,0.16,0,62.7068533075511,"West"
"09361","Amberg","41535",33306,20365,20213,0,4708,912,963,1325,9671,412,203,143,37,330,0,5,0,184,0,4,22,3,0,0,849,0,11,0,37,372,0,22,0,0,23.292,4.512,4.764,6.555,47.845,2.038,1.004,0.707,0.183,1.633,0,0.025,0,0.91,0,0.02,0.109,0.015,0,0,4.2,0,0.054,0,0.183,1.84,0,0.109,0,61.1451390139915,"West"
"09362","Regensburg","142292",103098,68458,68019,0,14225,3593,3433,9009,28921,1757,342,478,107,1007,0,16,0,323,0,13,98,15,0,0,2842,0,35,0,119,1633,0,53,0,0,20.913,5.282,5.047,13.245,42.519,2.583,0.503,0.703,0.157,1.48,0,0.024,0,0.475,0,0.019,0.144,0.022,0,0,4.178,0,0.051,0,0.175,2.401,0,0.078,0,66.4009001144542,"West"
"09363","Weiden i.d.OPf.","41817",33252,20743,20559,0,5370,819,1027,1084,9708,391,282,139,29,183,0,4,0,157,0,2,25,0,0,0,903,0,12,0,44,353,0,27,0,0,26.12,3.984,4.995,5.273,47.22,1.902,1.372,0.676,0.141,0.89,0,0.019,0,0.764,0,0.01,0.122,0,0,0,4.392,0,0.058,0,0.214,1.717,0,0.131,0,62.3812101527728,"West"
"09371","Amberg-Sulzbach","103045",82545,58503,57935,0,13189,2094,1999,3109,29543,1104,634,355,177,837,0,21,0,581,0,10,47,9,0,0,1926,0,50,0,92,2091,0,67,0,0,22.765,3.614,3.45,5.366,50.993,1.906,1.094,0.613,0.306,1.445,0,0.036,0,1.003,0,0.017,0.081,0.016,0,0,3.324,0,0.086,0,0.159,3.609,0,0.116,0,70.8740686898056,"West"
"09372","Cham","125844",102044,65634,64856,0,9622,2560,1871,2718,37506,957,684,460,246,571,0,16,0,1025,0,13,51,12,0,0,2079,0,47,0,110,4230,0,78,0,0,14.836,3.947,2.885,4.191,57.83,1.476,1.055,0.709,0.379,0.88,0,0.025,0,1.58,0,0.02,0.079,0.019,0,0,3.206,0,0.072,0,0.17,6.522,0,0.12,0,64.319313237427,"West"
"09373","Neumarkt i.d.OPf.","128975",99295,72153,71588,0,11139,2627,2090,4563,40859,1404,749,483,158,792,0,27,0,610,0,16,73,20,0,0,2498,0,48,0,151,3218,0,63,0,0,15.56,3.67,2.919,6.374,57.075,1.961,1.046,0.675,0.221,1.106,0,0.038,0,0.852,0,0.022,0.102,0.028,0,0,3.489,0,0.067,0,0.211,4.495,0,0.088,0,72.665290296591,"West"
"09374","Neustadt a.d.Waldnaab","95184",76694,55089,54523,0,12508,1740,1678,2315,28234,773,1019,330,146,616,0,20,0,567,0,6,40,8,0,0,2052,0,53,0,124,2223,0,71,0,0,22.941,3.191,3.078,4.246,51.784,1.418,1.869,0.605,0.268,1.13,0,0.037,0,1.04,0,0.011,0.073,0.015,0,0,3.764,0,0.097,0,0.227,4.077,0,0.13,0,71.8296085743344,"West"
"09375","Regensburg","187205",145722,103496,102620,0,18677,4242,3184,6750,53635,1597,938,783,368,1564,0,19,0,997,0,10,115,18,0,0,4158,0,68,0,160,5253,0,84,0,0,18.2,4.134,3.103,6.578,52.266,1.556,0.914,0.763,0.359,1.524,0,0.019,0,0.972,0,0.01,0.112,0.018,0,0,4.052,0,0.066,0,0.156,5.119,0,0.082,0,71.0229066304333,"West"
"09376","Schwandorf","143614",114345,75730,74944,0,17444,2141,2634,3209,38947,1196,1021,560,223,956,0,26,0,1095,0,8,52,26,0,0,2496,0,58,0,143,2628,0,81,0,0,23.276,2.857,3.515,4.282,51.968,1.596,1.362,0.747,0.298,1.276,0,0.035,0,1.461,0,0.011,0.069,0.035,0,0,3.33,0,0.077,0,0.191,3.507,0,0.108,0,66.2293935021208,"West"
"09377","Tirschenreuth","73250",60457,43071,42628,0,8606,1394,1277,1673,24184,594,608,303,114,299,0,3,0,347,0,11,40,10,0,0,1288,0,44,0,86,1683,0,64,0,0,20.189,3.27,2.996,3.925,56.733,1.393,1.426,0.711,0.267,0.701,0,0.007,0,0.814,0,0.026,0.094,0.023,0,0,3.021,0,0.103,0,0.202,3.948,0,0.15,0,71.2423706105166,"West"
"09461","Bamberg","71952",54621,36047,35786,0,7926,1909,1966,4740,14843,1022,331,252,113,307,0,13,0,126,0,6,39,38,0,0,1545,0,15,0,82,477,0,36,0,0,22.148,5.334,5.494,13.245,41.477,2.856,0.925,0.704,0.316,0.858,0,0.036,0,0.352,0,0.017,0.109,0.106,0,0,4.317,0,0.042,0,0.229,1.333,0,0.101,0,65.9947639186394,"West"
"09462","Bayreuth","71601",56951,37600,37358,0,9312,2506,1420,3458,16489,877,255,270,81,205,0,16,0,99,0,3,35,8,0,0,1657,0,14,0,81,543,0,29,0,0,24.926,6.708,3.801,9.256,44.138,2.348,0.683,0.723,0.217,0.549,0,0.043,0,0.265,0,0.008,0.094,0.021,0,0,4.435,0,0.037,0,0.217,1.454,0,0.078,0,66.0216677494688,"West"
"09463","Coburg","41062",32384,21487,21347,0,6158,1124,1109,2002,8557,418,245,132,24,141,0,4,0,58,0,4,20,8,0,0,1040,0,12,0,32,242,0,17,0,0,28.847,5.265,5.195,9.378,40.085,1.958,1.148,0.618,0.112,0.661,0,0.019,0,0.272,0,0.019,0.094,0.037,0,0,4.872,0,0.056,0,0.15,1.134,0,0.08,0,66.3506669960474,"West"
"09464","Hof","44325",34371,21741,21492,0,5396,904,1163,1332,9880,514,250,188,79,75,0,7,0,117,0,3,17,6,0,0,1144,0,16,0,38,330,0,33,0,0,25.107,4.206,5.411,6.198,45.971,2.392,1.163,0.875,0.368,0.349,0,0.033,0,0.544,0,0.014,0.079,0.028,0,0,5.323,0,0.074,0,0.177,1.535,0,0.154,0,63.2539059090512,"West"
"09471","Bamberg","144695",115365,83051,82308,0,14703,3311,2994,4789,44529,1762,1676,638,589,538,0,30,0,726,0,13,86,28,0,0,3329,0,66,0,261,2141,0,99,0,0,17.863,4.023,3.638,5.818,54.1,2.141,2.036,0.775,0.716,0.654,0,0.036,0,0.882,0,0.016,0.104,0.034,0,0,4.045,0,0.08,0,0.317,2.601,0,0.12,0,71.9897715945044,"West"
"09472","Bayreuth","104615",85455,61821,61338,0,14411,2338,1803,3315,32024,1028,639,403,306,275,0,19,0,250,0,7,57,10,0,0,2130,0,46,0,135,2084,0,58,0,0,23.494,3.812,2.939,5.404,52.209,1.676,1.042,0.657,0.499,0.448,0,0.031,0,0.408,0,0.011,0.093,0.016,0,0,3.473,0,0.075,0,0.22,3.398,0,0.095,0,72.3433385992628,"West"
"09473","Coburg","86715",70831,50161,49758,0,13999,1990,2088,2887,22842,735,796,319,108,251,0,15,0,147,0,7,58,21,0,0,2195,0,29,0,105,1126,0,40,0,0,28.134,3.999,4.196,5.802,45.906,1.477,1.6,0.641,0.217,0.504,0,0.03,0,0.295,0,0.014,0.117,0.042,0,0,4.411,0,0.058,0,0.211,2.263,0,0.08,0,70.8178622354619,"West"
"09474","Forchheim","113900",89546,66184,65743,0,12768,3204,2273,5174,33037,1267,733,512,364,339,0,22,0,193,0,11,75,14,0,0,2706,0,41,0,130,2819,0,61,0,0,19.421,4.874,3.457,7.87,50.252,1.927,1.115,0.779,0.554,0.516,0,0.033,0,0.294,0,0.017,0.114,0.021,0,0,4.116,0,0.062,0,0.198,4.288,0,0.093,0,73.9106157728989,"West"
"09475","Hof","96608",79530,56235,55764,0,14320,2042,2518,2853,27075,1059,603,484,194,266,0,13,0,255,0,5,35,8,0,0,2452,0,59,0,118,1334,0,71,0,0,25.68,3.662,4.515,5.116,48.553,1.899,1.081,0.868,0.348,0.477,0,0.023,0,0.457,0,0.009,0.063,0.014,0,0,4.397,0,0.106,0,0.212,2.392,0,0.127,0,70.7091663523199,"West"
"09476","Kronach","67998",56888,39730,39265,0,10551,1355,1218,1420,20168,632,580,227,86,144,0,6,0,100,0,6,31,10,0,0,1495,0,21,0,106,1067,0,42,0,0,26.871,3.451,3.102,3.616,51.364,1.61,1.477,0.578,0.219,0.367,0,0.015,0,0.255,0,0.015,0.079,0.025,0,0,3.807,0,0.053,0,0.27,2.717,0,0.107,0,69.8389818590915,"West"
"09477","Kulmbach","72541",60507,42324,41936,0,10679,1524,1667,2233,20563,734,451,331,109,240,0,12,0,136,0,2,36,11,0,0,1594,0,41,0,101,1431,0,41,0,0,25.465,3.634,3.975,5.325,49.034,1.75,1.075,0.789,0.26,0.572,0,0.029,0,0.324,0,0.005,0.086,0.026,0,0,3.801,0,0.098,0,0.241,3.412,0,0.098,0,69.9489315285835,"West"
"09478","Lichtenfels","66540",54755,37808,37384,0,7831,1333,1195,1757,20285,723,655,243,108,300,0,3,0,196,0,5,45,3,0,0,1485,0,34,0,81,1064,0,38,0,0,20.947,3.566,3.197,4.7,54.261,1.934,1.752,0.65,0.289,0.802,0,0.008,0,0.524,0,0.013,0.12,0.008,0,0,3.972,0,0.091,0,0.217,2.846,0,0.102,0,69.0494018811067,"West"
"09479","Wunsiedel i.Fichtelgebirge","73403",60668,40862,40381,0,11690,1472,1938,2130,18264,684,608,358,173,163,0,20,0,225,0,6,35,5,0,0,1513,0,32,0,79,934,0,52,0,0,28.949,3.645,4.799,5.275,45.229,1.694,1.506,0.887,0.428,0.404,0,0.05,0,0.557,0,0.015,0.087,0.012,0,0,3.747,0,0.079,0,0.196,2.313,0,0.129,0,67.3534647590163,"West"
"09561","Ansbach","40010",31234,19389,19231,0,5235,815,1017,1942,7735,397,203,147,50,253,0,22,0,130,0,1,25,2,0,0,778,0,21,0,28,418,0,12,0,0,27.222,4.238,5.288,10.098,40.222,2.064,1.056,0.764,0.26,1.316,0,0.114,0,0.676,0,0.005,0.13,0.01,0,0,4.046,0,0.109,0,0.146,2.174,0,0.062,0,62.0765832106038,"West"
"09562","Erlangen","106423",76971,57110,56752,0,14538,3420,3010,7996,20905,1708,283,362,81,674,0,23,0,171,0,15,66,34,0,0,2328,0,29,0,74,979,0,56,0,0,25.617,6.026,5.304,14.089,36.836,3.01,0.499,0.638,0.143,1.188,0,0.041,0,0.301,0,0.026,0.116,0.06,0,0,4.102,0,0.051,0,0.13,1.725,0,0.099,0,74.1967754089202,"West"
"09563","Fürth","121519",85689,55861,55407,0,15851,2636,3902,5899,19880,1707,497,376,224,301,0,31,0,236,0,14,53,23,0,0,2685,0,45,0,91,895,0,61,0,0,28.608,4.758,7.042,10.647,35.88,3.081,0.897,0.679,0.404,0.543,0,0.056,0,0.426,0,0.025,0.096,0.042,0,0,4.846,0,0.081,0,0.164,1.615,0,0.11,0,65.1903978340277,"West"
"09564","Nürnberg","501072",348914,233322,231218,0,64154,11221,15305,25157,85719,6735,2462,1764,812,1564,0,157,0,595,0,35,257,197,0,0,10613,0,151,0,428,3639,0,253,0,0,27.746,4.853,6.619,10.88,37.073,2.913,1.065,0.763,0.351,0.676,0,0.068,0,0.257,0,0.015,0.111,0.085,0,0,4.59,0,0.065,0,0.185,1.574,0,0.109,0,66.8709194815915,"West"
"09565","Schwabach","39941",29916,21166,21004,0,5519,1016,954,1992,8910,422,171,158,78,137,0,10,0,60,0,2,22,2,0,0,1030,0,9,0,30,457,0,25,0,0,26.276,4.837,4.542,9.484,42.42,2.009,0.814,0.752,0.371,0.652,0,0.048,0,0.286,0,0.01,0.105,0.01,0,0,4.904,0,0.043,0,0.143,2.176,0,0.119,0,70.7514373579356,"West"
"09571","Ansbach","179419",139866,97286,96410,0,19895,4882,3635,8078,46397,1872,1277,675,412,1084,0,75,0,493,0,20,143,10,0,0,3482,0,105,0,225,3552,0,98,0,0,20.636,5.064,3.77,8.379,48.125,1.942,1.325,0.7,0.427,1.124,0,0.078,0,0.511,0,0.021,0.148,0.01,0,0,3.612,0,0.109,0,0.233,3.684,0,0.102,0,69.5565755794832,"West"
"09572","Erlangen-Höchstadt","132830",102535,78076,77497,0,18100,4020,2830,7399,35035,1603,634,539,208,470,0,28,0,336,0,11,60,11,0,0,3262,0,41,0,148,2705,0,57,0,0,23.356,5.187,3.652,9.547,45.208,2.068,0.818,0.696,0.268,0.606,0,0.036,0,0.434,0,0.014,0.077,0.014,0,0,4.209,0,0.053,0,0.191,3.49,0,0.074,0,76.1457063441752,"West"
"09573","Fürth","113847",90538,67663,67097,0,17166,3201,2921,5747,29075,1373,703,571,403,398,0,29,0,275,0,8,77,13,0,0,3084,0,52,0,119,1792,0,90,0,0,25.584,4.771,4.353,8.565,43.333,2.046,1.048,0.851,0.601,0.593,0,0.043,0,0.41,0,0.012,0.115,0.019,0,0,4.596,0,0.077,0,0.177,2.671,0,0.134,0,74.7343656807086,"West"
"09574","Nürnberger Land","165918",129036,96834,96060,0,24952,4269,3695,8969,41465,1842,823,731,489,580,0,29,0,276,0,14,98,10,0,0,3736,0,81,0,134,3760,0,107,0,0,25.975,4.444,3.847,9.337,43.166,1.918,0.857,0.761,0.509,0.604,0,0.03,0,0.287,0,0.015,0.102,0.01,0,0,3.889,0,0.084,0,0.139,3.914,0,0.111,0,75.0441737189621,"West"
"09575","Neustadt a.d.Aisch-Bad Windsheim","97808",77376,54687,54203,0,11468,2414,1993,4480,26640,1068,539,391,260,675,0,18,0,261,0,8,55,34,0,0,2055,0,35,0,95,1648,0,66,0,0,21.158,4.454,3.677,8.265,49.149,1.97,0.994,0.721,0.48,1.245,0,0.033,0,0.482,0,0.015,0.101,0.063,0,0,3.791,0,0.065,0,0.175,3.04,0,0.122,0,70.6769540942928,"West"
"09576","Roth","123890",97066,71931,71393,0,16155,3198,2699,5278,34716,1410,648,504,314,515,0,39,0,284,0,4,82,14,0,0,2797,0,60,0,159,2432,0,85,0,0,22.628,4.479,3.78,7.393,48.627,1.975,0.908,0.706,0.44,0.721,0,0.055,0,0.398,0,0.006,0.115,0.02,0,0,3.918,0,0.084,0,0.223,3.406,0,0.119,0,74.1052479756042,"West"
"09577","Weißenburg-Gunzenhausen","92518",72543,49880,49456,0,11560,1922,1716,3751,24508,1007,528,292,181,511,0,26,0,237,0,12,71,11,0,0,1690,0,51,0,98,1238,0,46,0,0,23.374,3.886,3.47,7.585,49.555,2.036,1.068,0.59,0.366,1.033,0,0.053,0,0.479,0,0.024,0.144,0.022,0,0,3.417,0,0.103,0,0.198,2.503,0,0.093,0,68.7592186703059,"West"
"09661","Aschaffenburg","68167",50016,32918,32407,0,7535,1859,1438,3442,14256,727,353,251,151,231,0,10,0,142,0,3,45,35,0,0,1316,0,19,0,66,482,0,46,0,0,23.251,5.736,4.437,10.621,43.99,2.243,1.089,0.775,0.466,0.713,0,0.031,0,0.438,0,0.009,0.139,0.108,0,0,4.061,0,0.059,0,0.204,1.487,0,0.142,0,65.8149392194498,"West"
"09662","Schweinfurt","51610",39119,23520,23253,0,6072,1032,1836,1735,10005,481,204,127,190,123,0,9,0,88,0,3,18,27,0,0,848,0,34,0,27,380,0,14,0,0,26.113,4.438,7.896,7.461,43.027,2.069,0.877,0.546,0.817,0.529,0,0.039,0,0.378,0,0.013,0.077,0.116,0,0,3.647,0,0.146,0,0.116,1.634,0,0.06,0,60.124236304609,"West"
"09663","Würzburg","124219",99818,68919,68470,0,15618,4152,3347,10174,27301,2086,259,442,339,663,0,19,0,140,0,7,63,18,0,0,2787,0,41,0,129,814,0,71,0,0,22.81,6.064,4.888,14.859,39.873,3.047,0.378,0.646,0.495,0.968,0,0.028,0,0.204,0,0.01,0.092,0.026,0,0,4.07,0,0.06,0,0.188,1.189,0,0.104,0,69.044661283536,"West"
"09671","Aschaffenburg","172776",134155,98392,96939,0,20873,5144,3253,7693,47485,1818,1197,847,588,560,0,42,0,421,0,12,145,40,0,0,3947,0,137,0,197,2420,0,120,0,0,21.532,5.306,3.356,7.936,48.984,1.875,1.235,0.874,0.607,0.578,0,0.043,0,0.434,0,0.012,0.15,0.041,0,0,4.072,0,0.141,0,0.203,2.496,0,0.124,0,73.3420297417167,"West"
"09672","Bad Kissingen","102901",84663,59821,59171,0,10263,2709,2574,4022,32498,1158,639,359,442,438,0,28,0,268,0,11,65,16,0,0,2115,0,55,0,109,1315,0,87,0,0,17.345,4.578,4.35,6.797,54.922,1.957,1.08,0.607,0.747,0.74,0,0.047,0,0.453,0,0.019,0.11,0.027,0,0,3.574,0,0.093,0,0.184,2.222,0,0.147,0,70.6577843922375,"West"
"09673","Rhön-Grabfeld","79676",64940,46107,45562,0,7466,2221,2117,2977,25522,869,475,254,207,206,0,26,0,196,0,8,51,10,0,0,1469,0,28,0,83,1322,0,55,0,0,16.386,4.875,4.646,6.534,56.016,1.907,1.043,0.557,0.454,0.452,0,0.057,0,0.43,0,0.018,0.112,0.022,0,0,3.224,0,0.061,0,0.182,2.902,0,0.121,0,70.9993840468124,"West"
"09674","Haßberge","84152",68391,49427,48889,0,10202,2412,2255,2875,24740,953,904,306,235,475,0,13,0,292,0,8,51,14,0,0,1404,0,42,0,119,1492,0,97,0,0,20.868,4.934,4.612,5.881,50.604,1.949,1.849,0.626,0.481,0.972,0,0.027,0,0.597,0,0.016,0.104,0.029,0,0,2.872,0,0.086,0,0.243,3.052,0,0.198,0,72.271205275548,"West"
"09675","Kitzingen","88492",69454,49423,48984,0,9865,2145,1917,3502,24998,982,456,316,341,355,0,17,0,391,0,10,39,4,0,0,1555,0,31,0,92,1916,0,52,0,0,20.139,4.379,3.914,7.149,51.033,2.005,0.931,0.645,0.696,0.725,0,0.035,0,0.798,0,0.02,0.08,0.008,0,0,3.175,0,0.063,0,0.188,3.911,0,0.106,0,71.1593284764017,"West"
"09676","Miltenberg","127941",96417,68772,67867,0,14736,3381,2391,4570,33678,1201,784,487,374,518,0,106,0,244,0,16,81,14,0,0,2550,0,46,0,153,2472,0,65,0,0,21.713,4.982,3.523,6.734,49.624,1.77,1.155,0.718,0.551,0.763,0,0.156,0,0.36,0,0.024,0.119,0.021,0,0,3.757,0,0.068,0,0.225,3.642,0,0.096,0,71.3276704315629,"West"
"09677","Main-Spessart","125915",101345,74365,73563,0,15750,3032,2448,5402,36275,1469,620,632,627,397,0,45,0,281,0,15,86,11,0,0,3033,0,44,0,148,3147,0,101,0,0,21.41,4.122,3.328,7.343,49.311,1.997,0.843,0.859,0.852,0.54,0,0.061,0,0.382,0,0.02,0.117,0.015,0,0,4.123,0,0.06,0,0.201,4.278,0,0.137,0,73.3780650254083,"West"
