KRS,Name,Art,Einwohner,CDU,SPD,FDP,DIE.LINKE,GRÜNE,CSU,PIRATEN,NPD,Tierschutzpartei,REP,ÖDP,FAMILIE,Bündnis.21.RRP,RENTNER,BP,PBC,BüSo,DIE.VIOLETTEN,MLPD,Volksabstimmung,PSG,AfD,BIG,pro.Deutschland,DIE.RECHTE,DIE.FRAUEN,FREIE.WÄHLER,Partei.der.Nichtwähler,PARTEI.DER.VERNUNFT,Die.PARTEI,Wahlbeteiligung,ost_west,Medianeinkommen,Arbeitslosenquote,Ausländeranteil,Schulabgänger.ohne.Abschluss,Kriminalität,Mietpreis,Mietsteigerung,Ländlichkeit
12066,Oberspreewald-Lausitz,Landkreis,112896,37.927,20.595,2.419,23.136,2.545,0,2.117,3.69,0,0.201,0,0,0,0,0,0,0,0,0.126,0,0,5.826,0,0.466,0,0,0.952,0,0,0,65.77427663,Ost,2275,12.5,1.8,10.3,8473,5.04,3.1,59.6
12067,Oder-Spree,Landkreis,177823,33.842,22.164,2.276,24.007,3.918,0,2.17,3.347,0,0.216,0,0,0,0,0,0,0,0,0.142,0,0,6.504,0,0.487,0,0,0.927,0,0,0,68.81639448,Ost,2303,9,3.1,9.7,7254,6.1,3,49.1
12068,Ostprignitz-Ruppin,Landkreis,98886,36.208,25.211,2.145,22.268,3.907,0,1.841,2.286,0,0.105,0,0,0,0,0,0,0,0,0.089,0,0,4.892,0,0.325,0,0,0.723,0,0,0,62.73037623,Ost,2095,9.7,1.7,8.4,7546,5.17,14.7,100
12069,Potsdam-Mittelmark,Landkreis,207498,35.966,24.808,3.402,18.426,6.559,0,2.075,1.72,0,0.133,0,0,0,0,0,0,0,0,0.1,0,0,5.693,0,0.397,0,0,0.72,0,0,0,73.44830444,Ost,2225,6.3,2.8,5.8,6193,7.4,12.1,42.4
12070,Prignitz,Landkreis,77550,37.204,25.117,2.193,22.836,2.879,0,1.958,2.084,0,0.119,0,0,0,0,0,0,0,0,0.057,0,0,4.341,0,0.423,0,0,0.789,0,0,0,65.41707788,Ost,2042,12,1.8,8.6,6493,4.86,7.5,77.8
12071,Spree-Neiße,Landkreis,118030,38.074,20.59,2.42,21.346,2.991,0,1.775,3.895,0,0.217,0,0,0,0,0,0,0,0,0.099,0,0,6.972,0,0.487,0,0,1.133,0,0,0,68.51342881,Ost,2335,10.3,1.9,11.2,6860,4.82,5.2,69.2
12072,Teltow-Fläming,Landkreis,161488,34.775,23.877,2.718,21.978,4.596,0,2.107,2.121,0,0.298,0,0,0,0,0,0,0,0,0.108,0,0,6.076,0,0.389,0,0,0.956,0,0,0,67.29208508,Ost,2307,7.3,2.7,9.9,7118,5.84,12.4,44.5
12073,Uckermark,Landkreis,120829,38.403,23.019,1.935,22.83,3.014,0,1.903,2.743,0,0.159,0,0,0,0,0,0,0,0,0.086,0,0,4.709,0,0.306,0,0,0.892,0,0,0,63.52625651,Ost,2109,15.4,2.3,12.9,7450,5.09,-0.4,100
13003,Rostock,krsfr. Stadt,204167,35.313,19.79,1.9,24.8,7.251,0,2.703,1.629,0,0.082,0,0,0,0,0,0,0,0,0.218,0,0,5.458,0,0.152,0,0,0.705,0,0,0,67.18829052,Ost,2577,10.9,3.8,8.6,9807,6.21,4.9,0
13004,Schwerin,krsfr. Stadt,92138,36.675,21.982,2.105,22.225,5.766,0,1.973,2.115,0,0.031,0,0,0,0,0,0,0,0,0.128,0,0,5.853,0,0.13,0,0,1.016,0,0,0,68.13199537,Ost,2620,11.2,4.2,9.9,10473,5.99,1.9,0
13071,Mecklenburgische Seenplatte,Landkreis,261733,43.904,16.889,2.003,22.682,3.367,0,1.753,2.699,0,0.108,0,0,0,0,0,0,0,0,0.181,0,0,5.385,0,0.195,0,0,0.834,0,0,0,64.34072034,Ost,2126,13.2,1.6,9.6,6394,5.11,5.2,75.8
13072,Landkreis Rostock,Landkreis,211878,45.093,17.88,2.167,20.616,3.985,0,1.475,2.301,0,0.057,0,0,0,0,0,0,0,0,0.125,0,0,5.092,0,0.177,0,0,1.031,0,0,0,66.26812001,Ost,2043,8.7,1.8,8.6,5382,5.74,1.1,69.3
13073,Vorpommern-Rügen,Landkreis,223470,46.62,14.075,2.506,20.997,3.706,0,1.906,2.377,0,0.085,0,0,0,0,0,0,0,0,0.091,0,0,6.529,0,0.227,0,0,0.881,0,0,0,63.4229995,Ost,1993,12.8,2.1,7.2,6727,6.04,0.8,63.2
13074,Nordwestmecklenburg,Landkreis,155424,40.597,21.217,2.301,20.527,4.636,0,1.72,2.51,0,0.067,0,0,0,0,0,0,0,0,0.09,0,0,5.23,0,0.191,0,0,0.912,0,0,0,65.01578821,Ost,2287,9.3,2.2,8.3,6412,5.93,7.1,66
13075,Vorpommern-Greifswald,Landkreis,237697,44.55,14.164,2.315,20.046,3.967,0,2.208,4.7,0,0.087,0,0,0,0,0,0,0,0,0.104,0,0,6.402,0,0.234,0,0,1.224,0,0,0,63.47877288,Ost,2060,13.6,3,9.6,6901,6.51,2.9,62.7
13076,Ludwigslust-Parchim,Landkreis,212631,42.938,20.276,2.192,20.451,3.316,0,1.551,2.977,0,0.058,0,0,0,0,0,0,0,0,0.116,0,0,5.096,0,0.211,0,0,0.818,0,0,0,66.61069036,Ost,2088,8.4,3,8.9,8175,5.14,3.2,84
14511,Chemnitz,krsfr. Stadt,243521,38.936,17.512,2.873,23.054,5.328,0,2.452,2.33,0,0,0,0,0,0,0,0,0.126,0,0.137,0,0,6.049,0,0.399,0,0,0.804,0,0,0,67.51636033,Ost,2421,9.9,4.6,11.4,11412,5,4.6,0
14521,Erzgebirgskreis,Landkreis,349582,45.901,12.966,3.401,19.447,2.588,0,1.878,3.963,0,0,0,0,0,0,0,0,0.109,0,0.086,0,0,7.703,0,0.389,0,0,1.57,0,0,0,69.81278142,Ost,1962,7.9,1.5,6.9,3665,4.75,4.2,34.3
14522,Mittelsachsen,Landkreis,312711,45.472,13.546,3.326,20.382,3.277,0,2.091,3.59,0,0,0,0,0,0,0,0,0.142,0,0.097,0,0,6.365,0,0.427,0,0,1.284,0,0,0,69.52140682,Ost,2038,7.9,1.9,9.8,4702,5,4.3,44.5
14523,Vogtlandkreis,Landkreis,232390,44.234,16.01,2.806,20.203,3.342,0,1.904,3.162,0,0,0,0,0,0,0,0,0.108,0,0.094,0,0,6.653,0,0.357,0,0,1.124,0,0,0,68.73037725,Ost,2031,7.7,1.7,5.8,5856,4.39,6.9,31.5
14524,Zwickau,Landkreis,325137,44.404,14.917,2.7,21.099,3.279,0,1.807,3.093,0,0,0,0,0,0,0,0,0.236,0,0.112,0,0,6.312,0,0.336,0,0,1.706,0,0,0,68.3419154,Ost,2284,7.6,1.8,9.3,5523,4.94,4.9,11
14612,Dresden,krsfr. Stadt,536308,38.634,14.877,3.108,18.74,9.134,0,4.087,2.357,0,0,0,0,0,0,0,0,0.25,0,0.133,0,0,6.885,0,0.234,0,0,1.562,0,0,0,74.06587684,Ost,2782,8.4,4.7,8.7,10545,7.18,16.9,0
14625,Bautzen,Landkreis,306570,45.668,12.284,3.112,19.417,2.964,0,2.138,4.082,0,0,0,0,0,0,0,0,0.151,0,0.1,0,0,7.174,0,0.562,0,0,2.347,0,0,0,69.79551745,Ost,2078,8.8,1.3,5.7,5224,5.08,1.8,34.7
14626,Görlitz,Landkreis,260188,44.082,12.563,2.791,19.592,3.364,0,2.173,4.241,0,0,0,0,0,0,0,0,0.457,0,0.115,0,0,8.223,0,0.682,0,0,1.718,0,0,0,68.39643314,Ost,2000,11.8,2.4,8.6,8826,4.52,4.4,29.9
14627,Meißen,Landkreis,243745,45.131,12.588,3.669,18.671,3.995,0,2.271,3.903,0,0,0,0,0,0,0,0,0.345,0,0.095,0,0,7.12,0,0.895,0,0,1.318,0,0,0,70.28770487,Ost,2209,9.1,1.7,8.1,5301,5.26,4.6,39.9
14628,Sächsische Schweiz-Osterzgebirge,Landkreis,245954,45.989,10.943,3.211,17.14,3.558,0,2.056,5.084,0,0,0,0,0,0,0,0,0.36,0,0.077,0,0,7.875,0,0.462,0,0,3.245,0,0,0,70.96297509,Ost,2065,7.9,1.8,6.6,7228,5.51,9.2,41
14713,Leipzig,krsfr. Stadt,544479,34.616,18.708,2.98,21.947,9.184,0,3.55,1.887,0,0,0,0,0,0,0,0,0.262,0,0.147,0,0,5.57,0,0.302,0,0,0.846,0,0,0,67.94044446,Ost,2549,10.2,6.1,11.7,13520,6.04,21.9,0
14729,Leipzig,Landkreis,257647,45.808,15.201,2.877,19.916,3.283,0,1.947,3.025,0,0,0,0,0,0,0,0,0.115,0,0.092,0,0,6.409,0,0.332,0,0,0.995,0,0,0,68.75544465,Ost,2049,7.9,1.4,7,6151,5.01,2.3,47.7
14730,Nordsachsen,Landkreis,197042,44.909,15.404,2.643,20.602,2.854,0,1.943,3.878,0,0,0,0,0,0,0,0,0.124,0,0.094,0,0,6.138,0,0.358,0,0,1.051,0,0,0,66.43409704,Ost,2148,10,2,10.9,6198,5,3.6,40.6
15001,Dessau-Roßlau,krsfr. Stadt,83061,40.385,17.853,2.419,23.105,5.137,0,1.921,1.94,0,0,0.102,0,0,0,0,0,0,0,0.122,0,0,5.737,0,0.293,0,0,0.987,0,0,0,64.53303465,Ost,2427,11.6,3,8.3,12083,5.33,6.5,0
15002,Halle,krsfr. Stadt,232470,36.422,18.33,3.021,24.858,7.813,0,2.663,1.398,0,0,0.218,0,0,0,0,0,0,0,0.226,0,0,4.093,0,0.216,0,0,0.742,0,0,0,65.01268663,Ost,2621,11.9,5,10.7,14146,5.75,10.1,0
15003,Magdeburg,krsfr. Stadt,232306,36.177,21.159,2.399,24.175,6.278,0,2.572,1.401,0,0,0.246,0,0,0,0,0,0,0,0.193,0,0,4.293,0,0.303,0,0,0.804,0,0,0,63.68438684,Ost,2543,11.4,4.9,9.1,12242,5.59,11.6,0
15081,Altmarkkreis Salzwedel,Landkreis,86071,41.606,18.918,2.195,24.613,3.821,0,1.768,2.11,0,0,0.142,0,0,0,0,0,0,0,0.168,0,0,3.727,0,0.321,0,0,0.611,0,0,0,63.20520306,Ost,2046,8.7,2.3,9.7,5845,4.62,5.1,100
15082,Anhalt-Bitterfeld,Landkreis,165076,41.475,16.75,2.492,25.092,2.664,0,1.591,2.53,0,0,0.11,0,0,0,0,0,0,0,0.233,0,0,5.224,0,0.304,0,0,1.536,0,0,0,60.65312076,Ost,2108,10.8,2.2,9.5,8050,5.17,4.1,50.5
15083,Börde,Landkreis,172829,43.653,19.602,2.963,21.076,3.065,0,1.81,2.212,0,0,0.168,0,0,0,0,0,0,0,0.131,0,0,3.913,0,0.331,0,0,1.075,0,0,0,61.71867097,Ost,2300,7.8,1.8,8.2,5907,5,8.3,88.1
15084,Burgenlandkreis,Landkreis,184055,42.694,16.299,2.716,23.71,3.143,0,1.682,3.384,0,0,0.162,0,0,0,0,0,0,0,0.128,0,0,4.255,0,0.393,0,0,1.435,0,0,0,61.37871052,Ost,2209,11.1,3,11.2,8132,4.89,6.9,44.6
15085,Harz,Landkreis,219618,44.018,18.949,2.26,22.27,3.631,0,1.748,1.961,0,0,0.241,0,0,0,0,0,0,0,0.1,0,0,3.81,0,0.329,0,0,0.684,0,0,0,58.74601796,Ost,2232,8.3,1.8,7.3,8797,5.01,6.8,55.1
15086,Jerichower Land,Landkreis,91359,42.412,19.538,2.693,22.838,3.087,0,1.879,1.85,0,0,0.164,0,0,0,0,0,0,0,0.105,0,0,3.768,0,0.324,0,0,1.342,0,0,0,62.9830933,Ost,2157,9.8,1.8,10.4,7579,4.99,6.6,90.7
15087,Mansfeld-Südharz,Landkreis,142054,40.117,17.619,2.537,26.815,2.619,0,1.695,2.778,0,0,0.123,0,0,0,0,0,0,0,0.153,0,0,4.126,0,0.394,0,0,1.023,0,0,0,60.53773043,Ost,2083,13.8,1.8,14.4,7335,5,9.3,62
15088,Saalekreis,Landkreis,186510,43.469,16.149,3.406,23.608,3,0,1.779,2.473,0,0,0.133,0,0,0,0,0,0,0,0.153,0,0,4.282,0,0.362,0,0,1.184,0,0,0,62.82359746,Ost,2336,9.5,2,7.4,8055,5.12,3.8,57.6
15089,Salzlandkreis,Landkreis,196750,41.691,17.9,2.591,25.641,2.762,0,1.641,2.344,0,0,0.14,0,0,0,0,0,0,0,0.15,0,0,3.894,0,0.288,0,0,0.957,0,0,0,59.06859915,Ost,2250,12,1.7,11.9,6625,4.85,6.8,34.7
15090,Stendal,Landkreis,114668,42.372,19.087,2.106,24.674,2.966,0,1.965,2.086,0,0,0.136,0,0,0,0,0,0,0,0.106,0,0,3.507,0,0.263,0,0,0.732,0,0,0,62.13473245,Ost,2144,12.9,2.1,12.8,7268,4.96,8.1,100
15091,Wittenberg,Landkreis,128721,43.885,16.621,2.436,22.598,3.203,0,1.747,2.61,0,0,0.134,0,0,0,0,0,0,0,0.088,0,0,4.67,0,0.263,0,0,1.745,0,0,0,65.23988877,Ost,2088,10.5,1.9,11.7,7713,4.93,7.3,63.8
16051,Erfurt,krsfr. Stadt,206219,34.245,17.744,2.49,23.6,7.825,0,2.933,2.307,0,0.187,0.674,0,0,0,0,0,0,0,0.18,0,0,6.421,0,0,0,0,1.393,0,0,0,69.41506171,Ost,2516,8.2,4.1,7,10186,6.94,12.2,0
16052,Gera,krsfr. Stadt,94492,35.869,14.243,2.361,29.458,3.878,0,1.745,3.097,0,0.127,0.465,0,0,0,0,0,0,0,0.238,0,0,7.77,0,0,0,0,0.749,0,0,0,66.90269141,Ost,2212,11.2,2.2,6.3,10399,4.85,5.2,0
16053,Jena,krsfr. Stadt,108207,30.518,18.669,3.277,23.226,11.616,0,4.264,1.463,0,0.192,0.816,0,0,0,0,0,0,0,0.098,0,0,5.183,0,0,0,0,0.678,0,0,0,73.37558868,Ost,2819,7,5.8,4.7,6512,8.3,-1.2,0
16054,Suhl,krsfr. Stadt,36208,34.66,16.525,2.21,30.321,4.368,0,1.595,2.638,0,0.168,0.596,0,0,0,0,0,0,0,0.173,0,0,5.334,0,0,0,0,1.413,0,0,0,66.56899811,Ost,2323,7.1,4.9,10.7,10873,5.42,4.9,0
16055,Weimar,krsfr. Stadt,63477,34.707,17.53,2.917,21.149,11.14,0,3.885,2.133,0,0.11,0.629,0,0,0,0,0,0,0,0.093,0,0,4.7,0,0,0,0,1.007,0,0,0,70.37435877,Ost,2638,8.5,5.5,4.4,9841,6.92,6.7,0
16056,Eisenach,krsfr. Stadt,41884,34.821,17.481,2.288,25.189,5.517,0,2.205,4.823,0,0.136,0.496,0,0,0,0,0,0,0,0.343,0,0,4.963,0,0,0,0,1.739,0,0,0,66.79170153,Ost,2528,8.5,3.9,11.7,9591,5.69,11.5,0
16061,Eichsfeld,Landkreis,100730,53.599,12.117,2.926,14.291,3.505,0,1.396,2.699,0,0.13,1.658,0,0,0,0,0,0,0,0.047,0,0,5.215,0,0,0,0,2.418,0,0,0,71.67517368,Ost,2123,5.6,1.5,5.2,4022,5.03,6.2,65.4
16062,Nordhausen,Landkreis,85055,36.452,18.156,2.522,25.655,4.456,0,2.339,3.16,0,0.168,0.859,0,0,0,0,0,0,0,0.108,0,0,4.994,0,0,0,0,1.13,0,0,0,65.41027534,Ost,2269,9.6,2.3,7.2,6694,5.08,5.9,50.9
16063,Wartburgkreis,Landkreis,125835,41.253,17.143,2.264,21.78,3.732,0,2.073,3.962,0,0.248,0.466,0,0,0,0,0,0,0,0.111,0,0,4.993,0,0,0,0,1.976,0,0,0,67.89410349,Ost,2244,5.7,1.6,7.3,3782,5.07,4,60.9
16064,Unstrut-Hainich-Kreis,Landkreis,103922,40.776,16.771,2.908,22.379,3.898,0,1.912,3.179,0,0.148,0.714,0,0,0,0,0,0,0,0.112,0,0,5.32,0,0,0,0,1.881,0,0,0,66.33451557,Ost,2044,10.1,1.4,10.5,5595,5.02,2.7,68.1
16065,Kyffhäuserkreis,Landkreis,77148,37.229,16.636,2.628,27.535,3.197,0,2.236,3.878,0,0.208,0.42,0,0,0,0,0,0,0,0.114,0,0,4.86,0,0,0,0,1.059,0,0,0,64.76773849,Ost,2182,11,1.5,8.9,5557,4.9,3.2,86.1
16066,Schmalkalden-Meiningen,Landkreis,125056,40.698,16.373,2.568,23.629,4.119,0,1.959,3.227,0,0.22,0.479,0,0,0,0,0,0,0,0.105,0,0,5.155,0,0,0,0,1.467,0,0,0,66.59113936,Ost,2130,5.9,1.8,8.4,4975,5.32,6.2,51.6
16067,Gotha,Landkreis,135381,39.315,17.677,2.418,21.6,4.551,0,2.509,3.302,0,0.262,0.492,0,0,0,0,0,0,0,0.143,0,0,6.341,0,0,0,0,1.39,0,0,0,67.6489238,Ost,2229,7.3,3.1,5.2,5869,5.37,7.4,44.5
16068,Sömmerda,Landkreis,70537,39.465,14.816,3.199,23.968,3.537,0,2.655,3.934,0,0.249,0.509,0,0,0,0,0,0,0,0.109,0,0,5.816,0,0,0,0,1.742,0,0,0,66.28861883,Ost,2101,8.7,1.3,11,5135,5.2,7.1,73.1
16069,Hildburghausen,Landkreis,64673,40.536,16.005,2.247,24.571,3.444,0,2.389,3.275,0,0.303,0.545,0,0,0,0,0,0,0,0.117,0,0,4.843,0,0,0,0,1.724,0,0,0,66.72046771,Ost,2046,5.2,1.4,3.8,4229,5.3,6.7,82
16070,Ilm-Kreis,Landkreis,108899,36.977,16.463,2.287,22.723,4.683,0,2.629,3.024,0,0.228,0.57,0,0,0,0,0,0,0,0.116,0,0,8.681,0,0,0,0,1.619,0,0,0,70.03174053,Ost,2295,7.7,3.2,7.2,5770,5.92,13,47.3
16071,Weimarer Land,Landkreis,81641,40.438,14.769,2.982,22.041,4.584,0,2.481,3.349,0,0.272,0.6,0,0,0,0,0,0,0,0.131,0,0,6.597,0,0,0,0,1.757,0,0,0,70.09421891,Ost,2144,6.5,1.9,8.1,4869,5.55,10.5,73.3
16072,Sonneberg,Landkreis,56809,38.161,16.775,2.378,26.166,3.246,0,1.917,3.761,0,0.214,0.628,0,0,0,0,0,0,0,0.383,0,0,5.25,0,0,0,0,1.122,0,0,0,64.42534009,Ost,2140,4.3,1.6,4.3,5647,5.18,8,45.3
16073,Saalfeld-Rudolstadt,Landkreis,109646,37.333,16.226,2.428,23.588,4.202,0,2.431,4.016,0,0.235,0.622,0,0,0,0,0,0,0,0.207,0,0,7.219,0,0,0,0,1.494,0,0,0,67.23025791,Ost,2245,8,1.6,10.9,6016,5.34,4.6,47.9
16074,Saale-Holzland-Kreis,Landkreis,83966,39.038,14.199,2.723,24.289,4.404,0,2.211,3.578,0,0.226,0.68,0,0,0,0,0,0,0,0.104,0,0,7.192,0,0,0,0,1.355,0,0,0,71.34337155,Ost,2098,6.8,2.5,5.9,5432,5.38,8,55.2
16075,Saale-Orla-Kreis,Landkreis,82887,38.539,14.91,2.542,25.378,3.524,0,2.183,3.126,0,0.255,0.608,0,0,0,0,0,0,0,0.194,0,0,7.201,0,0,0,0,1.539,0,0,0,69.29326656,Ost,2047,7,1.6,4.6,5693,5.28,5.9,85.4
16076,Greiz,Landkreis,101382,42.135,13.814,2.683,22.568,3.797,0,2.075,3.098,0,0.204,0.622,0,0,0,0,0,0,0,0.11,0,0,7.637,0,0,0,0,1.256,0,0,0,70.7090371,Ost,2033,8.3,1.3,6.5,4800,4.61,2.4,60.5
16077,Altenburger Land,Landkreis,92705,41.367,14.739,2.639,23.477,2.873,0,2.265,3.766,0,0.299,0.397,0,0,0,0,0,0,0,0.104,0,0,7.304,0,0,0,0,0.771,0,0,0,64.91652316,Ost,2001,10.9,1.7,6.1,7981,4.9,6.7,37
